Date,Time,Dryer Air Temperature,Cooler Air Temperature,Air Flow Rate,Wet Product Feed Rate,Product Inlet Temperature,Residence Time,Vacuum,Steam Pressure,Fan Speed,Product Density,Final Product Temp,Final Moisture (%H2O)
28/07/2026,02:35,139.11,20.10,23.39,10.00,47.04,20.71,-0.91,4.70,1245,1.0256,41.72,0.0887
28/07/2026,02:36,139.19,20.04,23.47,9.96,46.86,20.76,-0.90,4.69,1244,1.0253,41.69,0.0889
28/07/2026,02:37,139.15,20.04,23.47,9.93,46.77,20.80,-0.90,4.69,1248,1.0256,41.71,0.0888
28/07/2026,02:38,139.23,20.07,23.44,9.93,46.91,20.79,-0.92,4.70,1249,1.0256,41.72,0.0889
28/07/2026,02:39,139.22,20.05,23.43,9.95,46.82,20.81,-0.92,4.71,1249,1.0253,41.70,0.0889
28/07/2026,02:40,139.18,20.02,23.48,9.97,46.68,20.81,-0.93,4.71,1243,1.0254,41.84,0.0891
28/07/2026,02:41,139.13,20.03,23.50,9.93,46.71,20.84,-0.94,4.71,1241,1.0255,41.86,0.0885
28/07/2026,02:42,139.11,20.05,23.52,9.89,46.74,20.86,-0.91,4.72,1243,1.0255,41.79,0.0885
28/07/2026,02:43,139.14,20.00,23.49,9.89,46.75,20.84,-0.87,4.72,1248,1.0253,41.85,0.0887
28/07/2026,02:44,139.14,20.00,23.50,9.85,46.76,20.85,-0.86,4.71,1247,1.0252,41.83,0.0884
28/07/2026,02:45,139.14,20.01,23.46,9.93,46.69,20.88,-0.84,4.70,1246,1.0247,41.98,0.0881
28/07/2026,02:46,139.11,20.07,23.45,9.95,46.63,20.87,-0.82,4.70,1243,1.0249,41.95,0.0880
28/07/2026,02:47,139.03,20.05,23.46,9.91,46.67,20.88,-0.80,4.71,1245,1.0250,41.79,0.0882
28/07/2026,02:48,138.99,20.05,23.48,9.89,46.72,20.87,-0.82,4.69,1250,1.0253,41.76,0.0879
28/07/2026,02:49,138.88,20.14,23.50,9.89,46.81,20.80,-0.80,4.70,1250,1.0256,41.93,0.0882
28/07/2026,02:50,138.92,20.15,23.48,9.91,46.85,20.80,-0.80,4.71,1254,1.0254,41.83,0.0878
28/07/2026,02:51,138.96,20.11,23.47,9.93,46.69,20.79,-0.83,4.70,1255,1.0254,41.70,0.0873
28/07/2026,02:52,138.98,20.03,23.47,9.91,46.73,20.79,-0.83,4.70,1255,1.0259,41.75,0.0875
28/07/2026,02:53,138.99,20.04,23.61,9.92,46.70,20.78,-0.84,4.71,1255,1.0261,41.70,0.0876
28/07/2026,02:54,138.92,19.97,23.63,9.90,46.72,20.81,-0.85,4.71,1255,1.0261,41.78,0.0877
28/07/2026,02:55,138.90,19.96,23.65,9.91,46.61,20.80,-0.86,4.73,1254,1.0255,41.72,0.0876
28/07/2026,02:56,138.94,19.99,23.69,9.86,46.56,20.81,-0.86,4.71,1252,1.0260,41.79,0.0881
28/07/2026,02:57,138.99,20.00,23.67,9.86,46.53,20.83,-0.85,4.72,1251,1.0258,41.76,0.0879
28/07/2026,02:58,138.96,19.91,23.60,9.89,46.77,20.85,-0.84,4.72,1252,1.0257,41.74,0.0881
28/07/2026,02:59,139.04,19.95,23.58,9.87,46.87,20.85,-0.86,4.72,1249,1.0255,41.71,0.0887
28/07/2026,03:00,138.99,20.01,23.59,9.87,46.91,20.85,-0.86,4.72,1246,1.0249,41.64,0.0890
28/07/2026,03:01,138.95,20.01,23.62,9.85,47.07,20.86,-0.84,4.71,1247,1.0245,41.66,0.0891
28/07/2026,03:02,138.99,20.04,23.61,9.81,47.10,20.87,-0.84,4.72,1257,1.0248,41.64,0.0889
28/07/2026,03:03,138.93,20.00,23.58,9.82,47.27,20.84,-0.86,4.72,1257,1.0244,41.64,0.0893
28/07/2026,03:04,139.02,19.97,23.60,9.86,47.22,20.88,-0.86,4.71,1253,1.0243,41.73,0.0886
28/07/2026,03:05,139.00,19.92,23.55,9.81,47.24,20.94,-0.85,4.70,1249,1.0245,41.64,0.0885
28/07/2026,03:06,138.96,19.93,23.50,9.77,47.31,20.97,-0.86,4.70,1248,1.0247,41.76,0.0886
28/07/2026,03:07,138.93,20.02,23.49,9.77,47.33,20.95,-0.88,4.71,1251,1.0250,41.74,0.0886
28/07/2026,03:08,138.97,20.01,23.47,9.78,47.37,20.94,-0.87,4.72,1252,1.0248,41.63,0.0882
28/07/2026,03:09,138.93,19.97,23.52,9.85,47.37,20.93,-0.85,4.72,1250,1.0250,41.64,0.0879
28/07/2026,03:10,138.91,19.98,23.55,9.87,47.50,20.94,-0.87,4.71,1251,1.0253,41.62,0.0879
28/07/2026,03:11,138.93,20.02,23.56,9.87,47.30,20.91,-0.87,4.71,1252,1.0252,41.63,0.0880
28/07/2026,03:12,138.97,20.01,23.54,9.86,47.29,20.94,-0.84,4.72,1254,1.0248,41.62,0.0877
28/07/2026,03:13,138.98,20.07,23.56,9.86,47.20,20.95,-0.81,4.72,1248,1.0245,41.53,0.0884
28/07/2026,03:14,138.99,20.11,23.58,9.88,47.12,20.93,-0.84,4.71,1253,1.0244,41.50,0.0884
28/07/2026,03:15,138.93,20.14,23.57,9.88,47.11,20.97,-0.83,4.69,1251,1.0245,41.49,0.0875
28/07/2026,03:16,138.91,20.13,23.55,9.90,47.22,20.96,-0.84,4.69,1251,1.0246,41.58,0.0883
28/07/2026,03:17,138.92,20.05,23.57,9.91,47.33,20.95,-0.83,4.70,1254,1.0250,41.51,0.0882
28/07/2026,03:18,138.91,20.02,23.57,9.91,47.30,20.92,-0.85,4.69,1253,1.0252,41.45,0.0881
28/07/2026,03:19,138.86,20.04,23.58,9.94,47.29,20.90,-0.83,4.70,1246,1.0251,41.41,0.0878
28/07/2026,03:20,138.82,20.10,23.56,9.89,47.25,20.91,-0.85,4.69,1250,1.0246,41.46,0.0874
28/07/2026,03:21,138.80,20.06,23.52,9.90,47.23,20.94,-0.84,4.68,1242,1.0246,41.46,0.0876
28/07/2026,03:22,138.81,20.05,23.49,9.92,47.30,20.96,-0.80,4.69,1239,1.0243,41.52,0.0870
28/07/2026,03:23,138.80,20.06,23.44,9.93,47.33,20.96,-0.83,4.70,1243,1.0243,41.47,0.0872
28/07/2026,03:24,138.80,20.10,23.47,9.90,47.39,20.94,-0.84,4.69,1243,1.0246,41.48,0.0876
28/07/2026,03:25,138.80,20.12,23.46,9.88,47.38,20.94,-0.85,4.70,1239,1.0251,41.54,0.0874
28/07/2026,03:26,138.78,20.02,23.42,9.86,47.37,20.92,-0.86,4.70,1238,1.0253,41.58,0.0878
28/07/2026,03:27,138.80,19.98,23.44,9.85,47.35,20.89,-0.87,4.71,1236,1.0249,41.68,0.0877
28/07/2026,03:28,138.79,20.00,23.42,9.87,47.36,20.88,-0.86,4.71,1236,1.0249,41.79,0.0876
28/07/2026,03:29,138.88,20.05,23.40,9.86,47.34,20.83,-0.87,4.71,1243,1.0248,41.76,0.0872
28/07/2026,03:30,138.91,20.04,23.41,9.87,47.24,20.82,-0.89,4.73,1241,1.0247,41.70,0.0869
28/07/2026,03:31,138.88,20.05,23.44,9.91,47.36,20.82,-0.92,4.71,1244,1.0250,41.67,0.0875
28/07/2026,03:32,138.88,20.08,23.44,9.87,47.31,20.79,-0.93,4.70,1243,1.0248,41.69,0.0873
28/07/2026,03:33,138.90,20.07,23.39,9.85,47.51,20.75,-0.94,4.71,1243,1.0249,41.69,0.0877
28/07/2026,03:34,138.95,20.02,23.46,9.85,47.55,20.72,-0.95,4.71,1244,1.0249,41.77,0.0880
28/07/2026,03:35,138.96,20.01,23.43,9.87,47.45,20.73,-0.93,4.70,1245,1.0246,41.78,0.0882
28/07/2026,03:36,138.98,19.98,23.46,9.88,47.52,20.76,-0.92,4.69,1244,1.0245,41.69,0.0879
28/07/2026,03:37,139.03,19.95,23.43,9.89,47.53,20.76,-0.90,4.69,1249,1.0243,41.69,0.0883
28/07/2026,03:38,138.98,19.91,23.47,9.92,47.41,20.77,-0.88,4.69,1248,1.0245,41.60,0.0886
28/07/2026,03:39,138.96,19.91,23.46,9.92,47.46,20.77,-0.89,4.69,1252,1.0243,41.68,0.0887
28/07/2026,03:40,138.98,19.96,23.49,9.89,47.58,20.81,-0.88,4.70,1251,1.0239,41.74,0.0882
28/07/2026,03:41,138.93,19.94,23.48,9.87,47.65,20.79,-0.87,4.70,1253,1.0240,41.75,0.0888
28/07/2026,03:42,139.02,19.98,23.54,9.89,47.57,20.75,-0.88,4.72,1253,1.0238,41.76,0.0885
28/07/2026,03:43,139.02,19.93,23.55,9.88,47.67,20.71,-0.91,4.73,1252,1.0243,41.81,0.0884
28/07/2026,03:44,139.08,19.93,23.53,9.85,47.55,20.72,-0.92,4.72,1250,1.0242,41.81,0.0882
28/07/2026,03:45,139.19,19.98,23.55,9.87,47.59,20.71,-0.90,4.73,1251,1.0245,41.78,0.0886
28/07/2026,03:46,139.19,19.99,23.52,9.88,47.62,20.71,-0.91,4.74,1249,1.0245,41.77,0.0889
28/07/2026,03:47,139.16,19.99,23.47,9.90,47.60,20.74,-0.93,4.73,1257,1.0246,41.76,0.0885
28/07/2026,03:48,139.16,20.01,23.49,9.93,47.49,20.77,-0.93,4.74,1257,1.0248,41.75,0.0878
28/07/2026,03:49,139.17,20.00,23.53,9.98,47.40,20.78,-0.92,4.74,1255,1.0249,41.67,0.0881
28/07/2026,03:50,139.21,19.99,23.58,9.99,47.34,20.78,-0.90,4.73,1257,1.0253,41.65,0.0879
28/07/2026,03:51,139.21,20.00,23.59,10.01,47.39,20.79,-0.94,4.73,1259,1.0258,41.64,0.0882
28/07/2026,03:52,139.23,19.98,23.54,10.04,47.34,20.80,-0.93,4.74,1261,1.0263,41.58,0.0882
28/07/2026,03:53,139.25,19.91,23.62,10.07,47.38,20.72,-0.97,4.73,1264,1.0260,41.74,0.0885
28/07/2026,03:54,139.27,19.90,23.65,10.03,47.55,20.74,-0.99,4.75,1265,1.0262,41.67,0.0892
28/07/2026,03:55,139.29,19.85,23.68,10.02,47.59,20.77,-0.97,4.76,1262,1.0263,41.66,0.0898
28/07/2026,03:56,139.26,19.85,23.66,10.04,47.55,20.76,-0.96,4.74,1259,1.0267,41.71,0.0901
28/07/2026,03:57,139.15,19.87,23.69,10.02,47.61,20.80,-0.93,4.75,1257,1.0266,41.88,0.0898
28/07/2026,03:58,139.15,19.88,23.67,10.04,47.56,20.78,-0.97,4.76,1255,1.0265,41.93,0.0901
28/07/2026,03:59,139.06,19.89,23.66,10.07,47.57,20.75,-0.92,4.75,1256,1.0264,41.90,0.0899
28/07/2026,04:00,139.01,19.92,23.64,10.07,47.57,20.73,-0.90,4.75,1251,1.0262,42.03,0.0895
28/07/2026,04:01,139.09,20.01,23.60,10.10,47.54,20.69,-0.88,4.74,1256,1.0257,42.07,0.0891
28/07/2026,04:02,139.13,20.00,23.56,10.06,47.48,20.64,-0.86,4.73,1253,1.0258,42.06,0.0890
28/07/2026,04:03,139.18,20.04,23.57,10.05,47.51,20.62,-0.84,4.74,1246,1.0259,42.09,0.0894
28/07/2026,04:04,139.19,20.02,23.56,10.07,47.31,20.60,-0.83,4.72,1252,1.0257,42.11,0.0891
28/07/2026,04:05,139.16,20.03,23.59,10.02,47.39,20.63,-0.83,4.72,1249,1.0256,42.13,0.0890
28/07/2026,04:06,139.18,20.00,23.60,9.95,47.42,20.60,-0.84,4.73,1252,1.0256,42.16,0.0892
28/07/2026,04:07,139.13,19.98,23.55,9.97,47.41,20.62,-0.82,4.72,1247,1.0255,42.13,0.0896
28/07/2026,04:08,139.12,20.05,23.47,9.99,47.43,20.62,-0.82,4.73,1250,1.0254,41.98,0.0898
28/07/2026,04:09,139.14,20.14,23.56,9.96,47.34,20.65,-0.86,4.73,1242,1.0250,41.88,0.0894
28/07/2026,04:10,139.09,20.15,23.54,9.96,47.30,20.64,-0.83,4.72,1240,1.0250,41.83,0.0895
28/07/2026,04:11,139.05,20.15,23.48,9.95,47.22,20.65,-0.85,4.70,1241,1.0253,41.76,0.0890
28/07/2026,04:12,139.11,20.13,23.45,9.96,47.29,20.67,-0.84,4.69,1246,1.0252,41.76,0.0889
28/07/2026,04:13,139.12,20.12,23.41,9.97,47.18,20.66,-0.86,4.70,1247,1.0249,41.69,0.0882
28/07/2026,04:14,139.06,20.07,23.41,10.00,47.08,20.67,-0.86,4.70,1248,1.0250,41.65,0.0885
28/07/2026,04:15,139.01,20.05,23.46,10.01,47.07,20.69,-0.85,4.73,1245,1.0252,41.57,0.0881
28/07/2026,04:16,139.03,20.07,23.50,9.98,47.27,20.72,-0.84,4.74,1246,1.0249,41.44,0.0882
28/07/2026,04:17,138.97,20.03,23.50,9.98,47.29,20.78,-0.87,4.73,1248,1.0249,41.54,0.0876
28/07/2026,04:18,139.00,20.00,23.50,10.01,47.20,20.80,-0.86,4.74,1240,1.0251,41.50,0.0881
28/07/2026,04:19,139.07,20.01,23.48,10.01,47.11,20.80,-0.88,4.74,1240,1.0248,41.57,0.0881
28/07/2026,04:20,139.09,20.00,23.40,10.01,47.09,20.79,-0.84,4.75,1238,1.0250,41.63,0.0880
28/07/2026,04:21,139.09,19.97,23.36,10.01,47.17,20.77,-0.83,4.74,1242,1.0254,41.64,0.0882
28/07/2026,04:22,139.04,20.01,23.41,10.02,47.24,20.77,-0.84,4.73,1244,1.0252,41.61,0.0882
28/07/2026,04:23,139.02,20.04,23.42,10.03,47.21,20.75,-0.86,4.75,1242,1.0255,41.70,0.0884
28/07/2026,04:24,139.00,20.03,23.35,10.06,47.14,20.74,-0.88,4.75,1244,1.0255,41.64,0.0884
28/07/2026,04:25,139.03,20.02,23.33,10.05,47.14,20.78,-0.88,4.73,1246,1.0253,41.71,0.0885
28/07/2026,04:26,138.97,20.03,23.34,10.07,47.17,20.74,-0.89,4.73,1253,1.0250,41.81,0.0890
28/07/2026,04:27,139.05,20.00,23.39,10.06,47.12,20.73,-0.89,4.73,1256,1.0249,41.76,0.0895
28/07/2026,04:28,139.09,20.00,23.41,10.03,47.15,20.72,-0.92,4.74,1256,1.0248,41.69,0.0902
28/07/2026,04:29,139.05,19.95,23.49,10.02,47.14,20.69,-0.92,4.74,1260,1.0252,41.70,0.0895
28/07/2026,04:30,139.05,19.96,23.54,10.04,47.25,20.73,-0.92,4.75,1260,1.0249,41.75,0.0890
28/07/2026,04:31,139.01,20.00,23.53,9.97,47.19,20.74,-0.89,4.75,1258,1.0253,41.68,0.0888
28/07/2026,04:32,139.06,20.00,23.57,9.97,47.22,20.74,-0.86,4.74,1255,1.0251,41.72,0.0886
28/07/2026,04:33,139.01,20.00,23.50,9.97,47.10,20.81,-0.88,4.75,1256,1.0252,41.83,0.0892
28/07/2026,04:34,138.97,20.04,23.52,10.00,47.18,20.84,-0.87,4.74,1256,1.0251,41.85,0.0894
28/07/2026,04:35,139.01,20.08,23.51,9.99,47.13,20.84,-0.90,4.73,1256,1.0252,41.72,0.0896
28/07/2026,04:36,139.04,20.09,23.48,10.03,47.13,20.81,-0.93,4.72,1254,1.0253,41.68,0.0890
28/07/2026,04:37,139.00,20.03,23.54,10.04,47.05,20.87,-0.92,4.72,1253,1.0253,41.73,0.0886
28/07/2026,04:38,139.06,20.00,23.58,10.03,47.15,20.91,-0.94,4.73,1252,1.0252,41.80,0.0889
28/07/2026,04:39,139.11,20.06,23.56,10.03,47.22,20.91,-0.94,4.74,1251,1.0255,41.90,0.0885
28/07/2026,04:40,139.14,20.08,23.48,10.04,47.13,20.90,-0.93,4.74,1245,1.0257,41.89,0.0888
28/07/2026,04:41,139.18,20.12,23.59,10.03,47.11,20.89,-0.92,4.73,1247,1.0256,41.78,0.0879
28/07/2026,04:42,139.31,20.03,23.56,10.01,47.09,20.91,-0.91,4.74,1246,1.0253,41.73,0.0878
28/07/2026,04:43,139.33,20.06,23.57,10.04,47.08,20.91,-0.92,4.74,1244,1.0255,41.81,0.0878
28/07/2026,04:44,139.36,20.03,23.57,10.06,47.05,20.89,-0.92,4.73,1244,1.0256,41.80,0.0878
28/07/2026,04:45,139.47,20.01,23.57,10.07,47.02,20.90,-0.96,4.73,1243,1.0257,41.72,0.0876
28/07/2026,04:46,139.42,20.01,23.51,10.05,47.07,20.86,-0.97,4.74,1243,1.0252,41.76,0.0876
28/07/2026,04:47,139.39,20.02,23.55,10.06,47.03,20.87,-0.98,4.74,1247,1.0252,41.77,0.0876
28/07/2026,04:48,139.39,20.03,23.58,10.09,46.93,20.88,-0.95,4.74,1247,1.0255,41.86,0.0880
28/07/2026,04:49,139.29,20.05,23.53,10.08,47.04,20.89,-0.95,4.73,1244,1.0261,41.89,0.0878
28/07/2026,04:50,139.26,20.03,23.52,10.06,47.15,20.86,-0.96,4.73,1248,1.0260,41.92,0.0872
28/07/2026,04:51,139.26,20.03,23.53,10.10,47.13,20.80,-0.97,4.71,1249,1.0261,41.94,0.0874
28/07/2026,04:52,139.30,20.06,23.58,10.04,47.14,20.84,-0.98,4.72,1251,1.0259,41.90,0.0875
28/07/2026,04:53,139.34,20.04,23.60,10.02,47.25,20.84,-0.98,4.73,1250,1.0258,41.89,0.0868
28/07/2026,04:54,139.39,20.06,23.55,10.03,47.25,20.88,-1.00,4.73,1249,1.0261,41.89,0.0869
28/07/2026,04:55,139.34,20.06,23.55,10.08,47.20,20.84,-0.99,4.73,1246,1.0258,41.78,0.0869
28/07/2026,04:56,139.30,20.11,23.53,10.06,47.24,20.87,-0.98,4.73,1249,1.0261,41.92,0.0871
28/07/2026,04:57,139.34,20.10,23.53,10.04,47.17,20.87,-0.99,4.72,1248,1.0263,41.91,0.0866
28/07/2026,04:58,139.34,20.10,23.50,10.05,47.05,20.87,-0.99,4.71,1254,1.0266,41.89,0.0865
28/07/2026,04:59,139.35,20.09,23.50,10.06,47.03,20.83,-0.99,4.72,1251,1.0268,41.78,0.0864
28/07/2026,05:00,139.29,20.09,23.48,10.07,47.11,20.83,-0.98,4.73,1251,1.0267,41.80,0.0866
28/07/2026,05:01,139.21,20.08,23.51,10.06,47.16,20.84,-0.97,4.72,1253,1.0263,41.67,0.0874
28/07/2026,05:02,139.23,20.06,23.51,10.01,47.21,20.85,-0.98,4.72,1250,1.0261,41.67,0.0879
28/07/2026,05:03,139.19,20.08,23.50,9.99,47.33,20.83,-0.96,4.73,1251,1.0261,41.59,0.0875
28/07/2026,05:04,139.20,20.08,23.47,10.00,47.35,20.82,-0.96,4.73,1249,1.0260,41.54,0.0877
28/07/2026,05:05,139.29,20.12,23.46,9.99,47.28,20.77,-0.99,4.73,1251,1.0258,41.55,0.0878
28/07/2026,05:06,139.29,20.16,23.47,9.97,47.23,20.74,-0.97,4.73,1257,1.0257,41.65,0.0878
28/07/2026,05:07,139.24,20.17,23.53,9.98,47.11,20.75,-0.96,4.72,1253,1.0258,41.65,0.0877
28/07/2026,05:08,139.24,20.20,23.53,9.98,47.11,20.75,-0.94,4.72,1247,1.0257,41.65,0.0879
28/07/2026,05:09,139.20,20.20,23.54,9.92,47.12,20.73,-0.93,4.71,1244,1.0255,41.56,0.0875
28/07/2026,05:10,139.20,20.18,23.52,9.94,47.08,20.71,-0.92,4.70,1241,1.0255,41.51,0.0878
28/07/2026,05:11,139.19,20.21,23.50,9.95,47.02,20.73,-0.95,4.70,1243,1.0258,41.48,0.0883
28/07/2026,05:12,139.13,20.21,23.52,9.92,46.93,20.78,-0.93,4.71,1244,1.0257,41.63,0.0882
28/07/2026,05:13,139.11,20.16,23.54,9.94,47.01,20.72,-0.94,4.72,1242,1.0255,41.58,0.0886
28/07/2026,05:14,139.08,20.16,23.57,9.90,47.08,20.72,-0.95,4.72,1238,1.0252,41.53,0.0892
28/07/2026,05:15,139.11,20.15,23.55,9.91,46.95,20.68,-0.92,4.72,1236,1.0251,41.54,0.0891
28/07/2026,05:16,139.10,20.14,23.47,9.91,47.06,20.73,-0.96,4.72,1240,1.0256,41.44,0.0892
28/07/2026,05:17,139.17,20.13,23.44,9.91,47.17,20.70,-0.94,4.71,1245,1.0253,41.56,0.0888
28/07/2026,05:18,139.22,20.12,23.44,9.89,47.22,20.72,-0.94,4.70,1246,1.0252,41.49,0.0886
28/07/2026,05:19,139.14,20.12,23.41,9.90,47.24,20.75,-0.92,4.70,1248,1.0252,41.64,0.0881
28/07/2026,05:20,139.10,20.15,23.41,9.85,47.19,20.77,-0.89,4.70,1246,1.0250,41.69,0.0886
28/07/2026,05:21,139.08,20.14,23.37,9.89,47.28,20.77,-0.90,4.70,1241,1.0253,41.59,0.0889
28/07/2026,05:22,139.11,20.11,23.38,9.93,47.33,20.77,-0.93,4.71,1241,1.0257,41.57,0.0892
28/07/2026,05:23,139.10,20.09,23.40,9.91,47.30,20.81,-0.95,4.70,1239,1.0252,41.69,0.0888
28/07/2026,05:24,139.03,20.16,23.40,9.97,47.33,20.78,-0.92,4.69,1240,1.0254,41.72,0.0889
28/07/2026,05:25,139.02,20.20,23.35,9.97,47.34,20.75,-0.90,4.70,1239,1.0253,41.68,0.0890
28/07/2026,05:26,139.03,20.23,23.40,9.95,47.32,20.77,-0.89,4.70,1241,1.0255,41.69,0.0894
28/07/2026,05:27,138.98,20.24,23.34,9.98,47.37,20.77,-0.86,4.70,1240,1.0254,41.69,0.0897
28/07/2026,05:28,139.01,20.26,23.34,9.98,47.41,20.78,-0.86,4.69,1240,1.0254,41.84,0.0890
28/07/2026,05:29,139.04,20.26,23.34,9.97,47.37,20.79,-0.85,4.69,1238,1.0255,41.77,0.0887
28/07/2026,05:30,139.02,20.31,23.33,9.95,47.39,20.74,-0.86,4.70,1238,1.0257,41.82,0.0888
28/07/2026,05:31,139.01,20.39,23.31,9.94,47.23,20.78,-0.88,4.71,1240,1.0256,41.81,0.0889
28/07/2026,05:32,139.04,20.39,23.34,9.90,47.22,20.82,-0.86,4.73,1245,1.0255,41.96,0.0887
28/07/2026,05:33,139.06,20.38,23.37,9.92,47.25,20.81,-0.87,4.73,1244,1.0255,41.93,0.0886
28/07/2026,05:34,139.08,20.33,23.40,9.98,47.33,20.80,-0.86,4.72,1244,1.0258,42.00,0.0884
28/07/2026,05:35,139.04,20.38,23.40,9.97,47.33,20.80,-0.87,4.72,1242,1.0256,41.91,0.0885
28/07/2026,05:36,139.07,20.41,23.33,9.96,47.33,20.79,-0.86,4.72,1245,1.0259,41.87,0.0882
28/07/2026,05:37,139.13,20.33,23.32,9.96,47.32,20.79,-0.86,4.73,1248,1.0261,41.87,0.0880
28/07/2026,05:38,139.10,20.32,23.34,9.97,47.25,20.79,-0.87,4.73,1248,1.0260,41.83,0.0881
28/07/2026,05:39,139.02,20.38,23.31,9.96,47.24,20.79,-0.87,4.72,1244,1.0260,41.98,0.0886
28/07/2026,05:40,139.02,20.39,23.34,9.97,47.21,20.76,-0.88,4.71,1242,1.0262,41.85,0.0886
28/07/2026,05:41,139.01,20.36,23.40,9.98,47.36,20.77,-0.86,4.70,1240,1.0262,41.68,0.0883
28/07/2026,05:42,138.98,20.33,23.39,9.99,47.35,20.77,-0.85,4.71,1243,1.0263,41.77,0.0878
28/07/2026,05:43,138.87,20.27,23.42,10.03,47.28,20.80,-0.84,4.71,1245,1.0262,41.71,0.0878
28/07/2026,05:44,138.93,20.29,23.38,10.01,47.28,20.82,-0.84,4.72,1242,1.0258,41.73,0.0883
28/07/2026,05:45,138.91,20.33,23.39,9.98,47.15,20.76,-0.84,4.72,1240,1.0259,41.78,0.0880
28/07/2026,05:46,138.97,20.33,23.41,10.00,47.17,20.75,-0.82,4.72,1244,1.0259,41.86,0.0876
28/07/2026,05:47,138.96,20.33,23.35,10.01,47.22,20.72,-0.80,4.71,1243,1.0260,41.87,0.0876
28/07/2026,05:48,139.01,20.33,23.36,10.05,47.31,20.71,-0.78,4.73,1246,1.0260,41.88,0.0872
28/07/2026,05:49,139.03,20.30,23.33,10.03,47.31,20.73,-0.79,4.73,1246,1.0262,41.91,0.0872
28/07/2026,05:50,139.02,20.30,23.35,10.04,47.24,20.77,-0.78,4.72,1248,1.0262,42.13,0.0870
28/07/2026,05:51,139.05,20.33,23.39,10.09,47.23,20.83,-0.79,4.71,1248,1.0260,42.16,0.0876
28/07/2026,05:52,139.10,20.36,23.35,10.10,47.31,20.85,-0.80,4.71,1247,1.0256,42.13,0.0876
28/07/2026,05:53,139.08,20.38,23.36,10.11,47.31,20.83,-0.80,4.72,1247,1.0255,42.15,0.0881
28/07/2026,05:54,139.03,20.40,23.35,10.12,47.30,20.83,-0.79,4.73,1245,1.0254,42.02,0.0877
28/07/2026,05:55,139.10,20.42,23.36,10.13,47.24,20.82,-0.79,4.73,1243,1.0256,42.05,0.0878
28/07/2026,05:56,139.12,20.47,23.37,10.09,47.30,20.79,-0.75,4.73,1241,1.0253,42.15,0.0875
28/07/2026,05:57,139.05,20.45,23.35,10.15,47.35,20.78,-0.75,4.74,1239,1.0253,42.18,0.0873
28/07/2026,05:58,139.04,20.47,23.33,10.16,47.38,20.75,-0.79,4.75,1236,1.0260,42.15,0.0872
28/07/2026,05:59,139.01,20.52,23.30,10.19,47.34,20.74,-0.78,4.75,1234,1.0257,42.06,0.0879
28/07/2026,06:00,138.98,20.57,23.34,10.21,47.33,20.73,-0.76,4.76,1243,1.0256,42.07,0.0882
28/07/2026,06:01,138.92,20.60,23.34,10.23,47.37,20.69,-0.76,4.77,1248,1.0258,42.07,0.0880
28/07/2026,06:02,138.90,20.60,23.39,10.23,47.40,20.68,-0.76,4.78,1253,1.0261,42.00,0.0877
28/07/2026,06:03,138.90,20.65,23.42,10.24,47.47,20.66,-0.74,4.79,1252,1.0259,41.95,0.0874
28/07/2026,06:04,138.89,20.69,23.48,10.27,47.38,20.60,-0.78,4.81,1253,1.0257,42.01,0.0874
28/07/2026,06:05,138.86,20.64,23.56,10.28,47.39,20.64,-0.80,4.81,1260,1.0254,42.19,0.0879
28/07/2026,06:06,138.83,20.66,23.60,10.31,47.41,20.64,-0.79,4.82,1263,1.0253,42.11,0.0884
28/07/2026,06:07,138.80,20.63,23.71,10.31,47.44,20.62,-0.82,4.82,1265,1.0253,42.01,0.0882
28/07/2026,06:08,138.85,20.62,23.76,10.29,47.55,20.59,-0.87,4.81,1265,1.0257,42.10,0.0880
28/07/2026,06:09,138.86,20.66,23.77,10.31,47.55,20.63,-0.88,4.81,1266,1.0254,42.08,0.0883
28/07/2026,06:10,138.91,20.64,23.81,10.30,47.45,20.58,-0.90,4.82,1267,1.0256,42.08,0.0885
28/07/2026,06:11,138.84,20.61,23.85,10.30,47.42,20.56,-0.92,4.83,1270,1.0257,42.08,0.0885
28/07/2026,06:12,138.89,20.65,23.86,10.33,47.40,20.55,-0.93,4.83,1273,1.0260,41.96,0.0886
28/07/2026,06:13,138.98,20.70,23.88,10.33,47.43,20.50,-0.97,4.83,1283,1.0259,41.98,0.0887
28/07/2026,06:14,139.00,20.71,23.94,10.33,47.50,20.50,-1.00,4.82,1286,1.0259,42.01,0.0887
28/07/2026,06:15,139.01,20.70,23.94,10.36,47.33,20.44,-0.99,4.84,1290,1.0259,42.04,0.0893
28/07/2026,06:16,139.10,20.72,24.02,10.39,47.37,20.39,-1.00,4.86,1290,1.0257,41.98,0.0897
28/07/2026,06:17,139.15,20.76,24.10,10.39,47.44,20.38,-1.00,4.86,1289,1.0254,41.95,0.0897
28/07/2026,06:18,139.20,20.73,24.17,10.40,47.41,20.36,-1.02,4.85,1292,1.0256,41.77,0.0901
28/07/2026,06:19,139.27,20.72,24.19,10.41,47.55,20.32,-1.02,4.87,1287,1.0256,41.95,0.0903
28/07/2026,06:20,139.35,20.76,24.26,10.46,47.50,20.25,-1.03,4.86,1286,1.0252,41.97,0.0903
28/07/2026,06:21,139.39,20.79,24.28,10.45,47.38,20.25,-1.00,4.86,1287,1.0252,41.93,0.0900
