Date,Time,Dryer Air Temperature,Cooler Air Temperature,Air Flow Rate,Wet Product Feed Rate,Product Inlet Temperature,Residence Time,Vacuum,Steam Pressure,Fan Speed,Product Density,Final Product Temp,Final Moisture (%H2O),Operating Regime,Disturbance State,Data Source
2026-07-14,21:49:15,176.371857,28.486187,23806.154297,25.388191,62.702698,24.700369,48.060440,8.163330,1316.930054,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:49:20,176.371719,28.497931,23806.632812,25.386335,62.707188,24.695419,48.069813,8.164759,1316.754150,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:49:25,176.380692,28.487499,23798.636719,25.389277,62.703171,24.694813,48.055996,8.163427,1316.504150,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:49:30,176.369232,28.490143,23781.150391,25.386126,62.705261,24.695625,48.046730,8.161104,1316.231323,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:49:35,176.348480,28.489967,23773.390625,25.389833,62.704292,24.692282,48.037460,8.164095,1316.283936,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:49:40,176.352814,28.491348,23768.625000,25.387671,62.706894,24.690958,48.029213,8.164212,1316.085449,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:49:45,176.349731,28.490082,23767.113281,25.385548,62.705547,24.688292,48.022797,8.164534,1316.166504,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:49:50,176.351822,28.488230,23763.998047,25.379894,62.706345,24.689573,48.015015,8.164119,1316.316528,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:49:55,176.355911,28.491655,23753.568359,25.378887,62.705341,24.691223,48.017635,8.167050,1316.297729,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:50:00,176.362198,28.485077,23750.105469,25.380428,62.706196,24.691366,48.020630,8.167430,1316.276733,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:50:05,176.336166,28.482325,23740.107422,25.383841,62.709698,24.689932,47.998608,8.165797,1316.147217,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:50:10,176.330093,28.483652,23745.613281,25.385973,62.709538,24.687336,48.011406,8.165593,1316.344360,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:50:15,176.331223,28.484095,23736.474609,25.384529,62.705688,24.685614,47.998432,8.167892,1316.118408,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:50:20,176.330368,28.484776,23729.423828,25.385000,62.701752,24.686041,47.986301,8.169799,1316.054199,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:50:25,176.323013,28.489197,23730.625000,25.384630,62.696068,24.685747,47.989246,8.169715,1316.178589,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:50:30,176.303162,28.491858,23729.427734,25.383350,62.702095,24.683292,47.992023,8.169258,1316.216797,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:50:35,176.306396,28.497681,23728.167969,25.383770,62.693752,24.682261,47.989681,8.169533,1316.036133,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:50:40,176.304031,28.498655,23719.773438,25.383116,62.696262,24.678932,47.971420,8.167725,1315.766235,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:50:45,176.299377,28.501549,23721.205078,25.388266,62.699104,24.680408,47.965973,8.167112,1316.119995,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:50:50,176.316666,28.504889,23729.263672,25.390219,62.695293,24.682161,47.973202,8.170177,1316.326782,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:50:55,176.306976,28.501673,23717.292969,25.386013,62.700867,24.680696,47.959492,8.165427,1315.745361,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:51:00,176.306610,28.501724,23743.601562,25.384176,62.699791,24.679497,47.983032,8.169426,1316.329102,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:51:05,176.320480,28.505415,23749.730469,25.387787,62.702766,24.675869,47.993221,8.167703,1316.267578,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:51:10,176.326416,28.508394,23754.869141,25.384487,62.700047,24.675922,48.004051,8.166939,1316.008789,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:51:15,176.317307,28.516256,23765.111328,25.383871,62.698040,24.675867,48.006771,8.166262,1316.186279,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:51:20,176.322647,28.512909,23764.716797,25.378923,62.699951,24.676325,48.009129,8.166588,1316.198486,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:51:25,176.329376,28.511398,23760.242188,25.374405,62.691719,24.676111,48.016212,8.168667,1316.094971,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:51:30,176.332352,28.504902,23753.015625,25.372089,62.690308,24.677233,48.011616,8.168548,1316.070068,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:51:35,176.326202,28.508415,23754.875000,25.375605,62.692894,24.674738,48.021084,8.173146,1316.491821,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:51:40,176.322571,28.499605,23758.072266,25.375254,62.687748,24.675781,48.014343,8.171969,1316.578613,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:51:45,176.291199,28.494083,23756.318359,25.372969,62.692558,24.671288,48.005798,8.167221,1316.468994,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:51:50,176.298782,28.494164,23767.062500,25.376123,62.692204,24.673727,48.010921,8.168363,1316.490234,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:51:55,176.309128,28.491140,23757.380859,25.374899,62.688576,24.674358,47.998482,8.169173,1316.081665,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:52:00,176.329437,28.497011,23764.046875,25.374863,62.684990,24.673868,48.015957,8.170204,1316.373291,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:52:05,176.346207,28.498051,23758.601562,25.376402,62.674480,24.678192,47.996464,8.169213,1316.080933,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:52:10,176.356247,28.498941,23752.712891,25.378975,62.667778,24.679413,47.982861,8.170989,1316.104492,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:52:15,176.352707,28.494663,23763.195312,25.373869,62.673180,24.679262,47.984993,8.167896,1315.952271,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:52:20,176.348297,28.499973,23765.953125,25.374170,62.673183,24.674992,47.984837,8.166557,1315.807373,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:52:25,176.357620,28.497583,23772.664062,25.379391,62.668152,24.678600,47.994919,8.166947,1315.956665,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:52:30,176.333038,28.501802,23776.085938,25.379580,62.666756,24.677095,48.003746,8.163495,1315.750244,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:52:35,176.318466,28.497023,23782.066406,25.374540,62.672302,24.680758,48.013172,8.157136,1315.728027,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:52:40,176.318146,28.496475,23772.273438,25.371202,62.677204,24.676588,47.991291,8.155800,1315.223389,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:52:45,176.312393,28.496317,23779.320312,25.370142,62.682640,24.673769,48.000076,8.156050,1315.409302,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:52:50,176.307846,28.494072,23773.212891,25.369583,62.683624,24.677376,47.986629,8.155358,1314.987061,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:52:55,176.287659,28.496454,23764.644531,25.369268,62.683811,24.680407,47.971859,8.153651,1314.833862,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:53:00,176.278000,28.495546,23770.431641,25.369377,62.679836,24.680193,47.984169,8.149858,1315.061523,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:53:05,176.268051,28.502747,23776.425781,25.369265,62.675499,24.677111,48.001953,8.148687,1315.282593,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:53:10,176.258728,28.501694,23778.699219,25.370607,62.674721,24.673002,48.020302,8.148006,1315.750122,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:53:15,176.272552,28.507082,23780.292969,25.369921,62.674007,24.669371,48.017159,8.147912,1315.841431,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:53:20,176.268448,28.506859,23776.753906,25.370693,62.672424,24.667715,48.012764,8.147365,1315.816895,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:53:25,176.277039,28.502754,23777.511719,25.367838,62.672020,24.668200,48.008690,8.147098,1315.695557,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:53:30,176.271301,28.496574,23776.375000,25.372194,62.665169,24.666052,48.014133,8.148561,1315.684570,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:53:35,176.262161,28.495789,23773.498047,25.370386,62.666271,24.666319,47.996056,8.144814,1315.400879,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:53:40,176.267807,28.494722,23787.429688,25.368746,62.665646,24.667385,48.030594,8.144592,1315.507568,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:53:45,176.268417,28.491503,23785.339844,25.369310,62.666023,24.660589,48.017399,8.144601,1315.158325,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:53:50,176.279037,28.489101,23781.494141,25.372612,62.665215,24.656963,48.004787,8.146414,1315.049927,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:53:55,176.282028,28.496304,23779.650391,25.370319,62.665710,24.657511,48.004299,8.145390,1315.016846,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:54:00,176.289642,28.494797,23791.099609,25.369568,62.664577,24.659071,48.013012,8.145458,1315.328369,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:54:05,176.308533,28.492361,23791.730469,25.372597,62.665287,24.660604,48.014973,8.145469,1315.419556,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:54:10,176.315689,28.493723,23792.806641,25.371519,62.664520,24.662924,48.019180,8.144489,1315.597168,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:54:15,176.314804,28.491665,23793.660156,25.370182,62.669720,24.662945,48.032551,8.144483,1315.532349,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:54:20,176.305557,28.492151,23787.570312,25.374281,62.670204,24.663361,48.030468,8.142342,1315.405884,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:54:25,176.299515,28.488110,23792.251953,25.369572,62.672493,24.662287,48.033710,8.140338,1315.506714,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:54:30,176.289963,28.488676,23786.162109,25.369768,62.673416,24.665506,48.020042,8.143096,1315.258423,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:54:35,176.303436,28.486467,23795.931641,25.369581,62.666241,24.664505,48.036438,8.145213,1315.381714,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:54:40,176.306442,28.486305,23791.892578,25.367649,62.662140,24.671043,48.015453,8.149176,1315.245850,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:54:45,176.299698,28.479362,23784.052734,25.371027,62.659431,24.672113,48.002766,8.146637,1314.747559,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:54:50,176.303574,28.476320,23792.154297,25.372070,62.661251,24.671450,48.010296,8.149851,1315.057007,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:54:55,176.303452,28.476686,23789.976562,25.368526,62.660316,24.675009,48.022614,8.150459,1315.056519,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:55:00,176.291672,28.472548,23786.916016,25.367403,62.660305,24.668087,48.013073,8.148963,1314.815430,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:55:05,176.288132,28.464785,23781.783203,25.366339,62.660946,24.672750,48.019268,8.150555,1314.663940,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:55:10,176.283508,28.460777,23776.253906,25.370924,62.660110,24.673286,48.013664,8.147054,1314.674805,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:55:15,176.271164,28.466188,23785.414062,25.369514,62.658710,24.673721,48.017956,8.146146,1314.808350,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:55:20,176.270645,28.468756,23789.724609,25.373716,62.660145,24.673899,48.025631,8.148571,1314.822876,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:55:25,176.281982,28.472298,23804.107422,25.373646,62.664261,24.669823,48.041866,8.151387,1315.482910,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:55:30,176.284653,28.473970,23802.458984,25.373957,62.663517,24.670507,48.027039,8.154045,1315.325195,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:55:35,176.267380,28.474991,23797.798828,25.370975,62.663006,24.672884,48.029057,8.149337,1315.023315,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:55:40,176.264313,28.467476,23797.349609,25.369841,62.665581,24.669683,48.015915,8.144490,1314.882935,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:55:45,176.260513,28.462086,23792.609375,25.371252,62.670517,24.670382,48.015606,8.144475,1315.052368,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:55:50,176.237091,28.472269,23793.322266,25.367867,62.675934,24.672115,48.021568,8.145058,1314.879761,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:55:55,176.247406,28.473408,23791.406250,25.364214,62.683960,24.674530,48.029518,8.142822,1314.844238,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:56:00,176.246445,28.476469,23793.853516,25.372917,62.679115,24.670961,48.024456,8.143952,1315.125244,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:56:05,176.255341,28.474283,23782.460938,25.373989,62.678020,24.669594,48.008839,8.148668,1314.762817,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:56:10,176.260178,28.471191,23780.714844,25.372608,62.677738,24.668535,48.010052,8.149842,1314.643311,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:56:15,176.265457,28.467455,23778.451172,25.377209,62.677990,24.670515,48.010235,8.150708,1314.356445,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:56:20,176.264557,28.468765,23776.865234,25.379723,62.677238,24.670095,48.009758,8.146395,1314.422119,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:56:25,176.274750,28.469442,23765.484375,25.377365,62.678246,24.668894,48.004280,8.144951,1314.213257,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:56:30,176.267471,28.463308,23765.056641,25.375788,62.674976,24.672455,47.999935,8.143856,1313.895020,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:56:35,176.262848,28.466562,23773.822266,25.372166,62.675430,24.674072,48.000912,8.141843,1314.028320,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:56:40,176.232758,28.465700,23770.992188,25.372959,62.678181,24.674387,47.987621,8.139927,1313.998413,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:56:45,176.236267,28.461441,23766.498047,25.376268,62.680252,24.675318,47.964443,8.138713,1313.483765,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:56:50,176.236465,28.448225,23767.980469,25.374142,62.679554,24.674656,47.970348,8.137517,1313.475830,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:56:55,176.254303,28.448790,23757.558594,25.372957,62.683216,24.678511,47.956387,8.140789,1313.046509,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:57:00,176.274078,28.451574,23752.093750,25.375975,62.686531,24.678312,47.946938,8.141050,1312.945923,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:57:05,176.261139,28.446886,23760.044922,25.376108,62.685184,24.682116,47.963726,8.140364,1313.064941,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:57:10,176.253326,28.448292,23757.482422,25.376310,62.685818,24.679075,47.955116,8.139292,1312.817139,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:57:15,176.252609,28.448090,23756.832031,25.372021,62.683979,24.684036,47.950508,8.137945,1312.947998,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:57:20,176.222702,28.451729,23741.416016,25.373535,62.686981,24.684343,47.929550,8.132622,1312.379028,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:57:25,176.221695,28.448172,23744.226562,25.374126,62.689453,24.681540,47.925995,8.130455,1312.400391,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:57:30,176.221573,28.448221,23745.681641,25.367338,62.682320,24.681759,47.930000,8.129066,1312.328735,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:57:35,176.208557,28.456253,23749.869141,25.368309,62.678562,24.681063,47.941521,8.130295,1312.447998,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:57:40,176.210175,28.460709,23742.986328,25.373358,62.679371,24.684624,47.932663,8.130023,1312.076416,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:57:45,176.211868,28.461054,23738.683594,25.376101,62.678944,24.685596,47.928276,8.134294,1311.862793,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:57:50,176.201035,28.462114,23732.187500,25.375145,62.675098,24.686033,47.914650,8.130933,1311.561768,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:57:55,176.192719,28.464180,23743.833984,25.377064,62.680492,24.681479,47.917835,8.132430,1311.981323,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:58:00,176.187057,28.465002,23739.037109,25.378498,62.682259,24.680128,47.908482,8.135174,1311.742065,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:58:05,176.179443,28.461096,23735.437500,25.377722,62.684338,24.683508,47.898212,8.135370,1311.553833,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:58:10,176.172623,28.455170,23729.623047,25.373064,62.684391,24.682400,47.887634,8.133898,1311.573608,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:58:15,176.157715,28.454739,23738.173828,25.372641,62.686893,24.684813,47.900776,8.131682,1312.000488,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:58:20,176.137085,28.461176,23729.267578,25.372589,62.680687,24.682093,47.902290,8.124971,1311.899536,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:58:25,176.129257,28.463480,23719.669922,25.375158,62.682793,24.680445,47.905148,8.127153,1311.730835,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:58:30,176.133041,28.460787,23718.978516,25.372717,62.683750,24.681259,47.901386,8.128467,1311.390503,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:58:35,176.135162,28.462584,23716.263672,25.373789,62.678459,24.681377,47.906101,8.125109,1311.310547,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:58:40,176.120499,28.461002,23706.773438,25.369993,62.674992,24.679909,47.901978,8.120223,1311.040161,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:58:45,176.133942,28.456072,23713.037109,25.367048,62.672436,24.683460,47.896748,8.119838,1311.342773,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:58:50,176.137543,28.451956,23716.335938,25.368311,62.671970,24.681513,47.903488,8.122586,1311.342529,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:58:55,176.150635,28.450607,23711.587891,25.365698,62.671421,24.676441,47.904526,8.120919,1311.257324,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:59:00,176.168259,28.449961,23722.484375,25.375298,62.674473,24.672295,47.921871,8.125217,1311.561890,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:59:05,176.174530,28.449839,23714.546875,25.373302,62.671902,24.675495,47.918442,8.124067,1311.228271,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:59:10,176.184784,28.452641,23715.669922,25.374620,62.670288,24.673948,47.916733,8.121994,1311.320923,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:59:15,176.199142,28.449396,23706.154297,25.371225,62.668720,24.678131,47.888626,8.123956,1310.960571,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:59:20,176.188171,28.447655,23717.263672,25.372885,62.673744,24.677864,47.885666,8.123575,1311.306885,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:59:25,176.177185,28.441460,23709.472656,25.374172,62.677841,24.679945,47.884239,8.122792,1310.910278,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:59:30,176.168671,28.443756,23713.873047,25.375458,62.686062,24.672277,47.880604,8.122406,1310.980957,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:59:35,176.145233,28.443027,23701.558594,25.373455,62.681755,24.669949,47.866741,8.118433,1310.371460,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:59:40,176.159363,28.453274,23692.207031,25.372988,62.680332,24.670496,47.856773,8.117448,1310.152466,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:59:45,176.148819,28.454826,23698.404297,25.369154,62.677677,24.666552,47.849564,8.117408,1310.508911,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:59:50,176.150696,28.462221,23686.712891,25.368578,62.676376,24.665401,47.838203,8.122288,1310.242188,,,,normal-low,normal,synthetic_prototype
2026-07-14,21:59:55,176.143845,28.454792,23697.617188,25.372997,62.678116,24.664511,47.839046,8.125777,1310.779297,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:00:00,176.154785,28.450825,23706.640625,25.368229,62.675751,24.665062,47.853542,8.123534,1311.002319,0.956217,49.060577,0.072551,normal-low,normal,synthetic_prototype
2026-07-14,22:00:05,176.155258,28.445971,23708.396484,25.366280,62.676395,24.661127,47.858109,8.125169,1311.188354,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:00:10,176.144608,28.449598,23696.826172,25.363075,62.678768,24.657921,47.844818,8.124051,1310.767212,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:00:15,176.131424,28.448244,23697.498047,25.362566,62.681572,24.654984,47.850327,8.122007,1311.008789,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:00:20,176.135712,28.444338,23702.767578,25.368187,62.679375,24.655678,47.839344,8.122350,1311.313721,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:00:25,176.150009,28.442490,23691.521484,25.363983,62.682678,24.660402,47.829845,8.125481,1310.771484,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:00:30,176.146973,28.442310,23697.261719,25.365261,62.677334,24.660227,47.830719,8.125988,1310.773804,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:00:35,176.130356,28.445333,23705.404297,25.369638,62.674194,24.660700,47.841774,8.126092,1310.941650,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:00:40,176.138184,28.442717,23698.441406,25.368279,62.675636,24.664097,47.835434,8.125508,1310.398682,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:00:45,176.132843,28.444925,23690.953125,25.368908,62.683350,24.666395,47.815159,8.126432,1310.193604,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:00:50,176.132370,28.438986,23684.437500,25.362146,62.686741,24.667074,47.805443,8.125510,1309.864380,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:00:55,176.145065,28.437473,23680.777344,25.358692,62.680984,24.663565,47.806374,8.127268,1309.822632,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:01:00,176.134079,28.444920,23675.679688,25.360748,62.679489,24.661737,47.803989,8.128363,1309.931641,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:01:05,176.137283,28.447248,23678.234375,25.353590,62.678097,24.661562,47.807789,8.126460,1309.826660,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:01:10,176.137344,28.446419,23688.964844,25.351318,62.678196,24.660358,47.820244,8.126800,1309.938599,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:01:15,176.138931,28.449621,23677.189453,25.351021,62.674694,24.659466,47.810059,8.128313,1309.388550,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:01:20,176.143753,28.448639,23674.820312,25.353157,62.671631,24.654140,47.810173,8.127911,1309.467529,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:01:25,176.151703,28.450922,23669.226562,25.349649,62.672989,24.657038,47.809978,8.126687,1309.188721,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:01:30,176.141449,28.459404,23660.650391,25.345768,62.672474,24.656054,47.800735,8.121845,1308.997070,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:01:35,176.145340,28.461828,23661.021484,25.342888,62.679100,24.657103,47.787022,8.120661,1308.936646,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:01:40,176.143326,28.461025,23664.425781,25.345217,62.683979,24.656830,47.791508,8.126324,1309.438110,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:01:45,176.133865,28.459084,23662.896484,25.348318,62.677708,24.649660,47.785820,8.128373,1309.504150,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:01:50,176.115646,28.462957,23679.439453,25.348541,62.674767,24.652925,47.800304,8.126224,1309.860840,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:01:55,176.119690,28.466696,23676.828125,25.343683,62.670422,24.654816,47.801994,8.124640,1309.507080,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:02:00,176.110062,28.469643,23665.273438,25.343746,62.668037,24.654053,47.793694,8.123856,1309.389771,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:02:05,176.102325,28.460648,23661.648438,25.341320,62.664711,24.650013,47.811066,8.122671,1309.342407,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:02:10,176.121490,28.463268,23660.964844,25.342287,62.666000,24.648956,47.805218,8.120757,1309.186646,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:02:15,176.114609,28.464525,23660.160156,25.341635,62.665276,24.648586,47.806629,8.121632,1309.203003,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:02:20,176.099655,28.465038,23647.009766,25.336554,62.666405,24.652960,47.790890,8.122081,1308.539185,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:02:25,176.085480,28.459730,23650.896484,25.340961,62.674835,24.659233,47.800560,8.117807,1308.761353,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:02:30,176.099564,28.459843,23645.591797,25.341379,62.673874,24.657808,47.794003,8.117405,1308.646362,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:02:35,176.113708,28.458971,23641.771484,25.340305,62.674419,24.653517,47.791199,8.118559,1308.547974,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:02:40,176.111954,28.458889,23646.867188,25.340954,62.672184,24.656967,47.798885,8.119401,1308.694458,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:02:45,176.135849,28.463425,23645.828125,25.340532,62.678902,24.654345,47.794903,8.124732,1308.572144,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:02:50,176.141251,28.460602,23643.408203,25.343357,62.681820,24.654690,47.789894,8.124764,1308.402588,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:02:55,176.119354,28.468950,23650.253906,25.345842,62.679508,24.655735,47.802494,8.125330,1308.632202,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:03:00,176.104523,28.472708,23654.796875,25.344645,62.672367,24.657877,47.805954,8.123205,1308.740356,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:03:05,176.102844,28.477007,23657.376953,25.343502,62.671898,24.656385,47.801945,8.121749,1308.649170,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:03:10,176.094925,28.476759,23643.375000,25.340895,62.671551,24.655216,47.778675,8.117686,1308.169800,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:03:15,176.101456,28.475191,23646.744141,25.339128,62.670753,24.655466,47.780235,8.118488,1308.001343,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:03:20,176.097168,28.475004,23641.716797,25.343489,62.676880,24.655310,47.767731,8.121837,1307.783447,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:03:25,176.095200,28.477453,23632.023438,25.344465,62.680096,24.653433,47.738338,8.121992,1307.616089,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:03:30,176.100342,28.471514,23650.896484,25.337196,62.680454,24.652374,47.750652,8.123273,1308.071167,,,,normal-low,normal,synthetic_prototype
2026-07-14,22:03:35,176.103195,28.470814,23643.609375,25.338455,62.682262,24.653458,47.741100,8.121979,1307.593628,,,,normal-low,normal,synthetic_prototype
