Sample Timestamp,dryer_air_temperature,cooler_air_temperature,air_flow_rate,wet_product_feed_rate,product_inlet_temperature,residence_time,vacuum,steam_pressure,fan_speed,product_density,final_product_temp,temperature_drop,air_product_delta,air_per_feed,steam_temp_interaction,heating_index,Final Moisture (%H2O)
2026-05-08 04:00:00,176.08873,29.028217,24257.85156,27.342649,63.047218,24.313904,48.450638,8.477756,1348.46521,0.958475,49.34853,126.7402,113.041512,887.1800081,1492.837287,4281.404477,0.082882
2026-05-08 06:00:00,175.912094,29.764898,24434.29688,27.472919,63.055115,24.320368,48.568779,8.469165,1352.979858,0.959011,49.098705,126.813389,112.856979,889.3957309,1489.82855,4278.246862,0.079684
2026-05-08 08:00:00,175.762543,30.444592,24478.95703,27.499266,63.271515,24.293829,48.676033,8.434129,1357.939453,0.958306,48.995495,126.767048,112.491028,890.1676514,1482.403961,4269.945164,0.081938
2026-05-08 10:00:00,176.077133,30.686752,24527.35156,27.437424,63.242638,24.243851,48.71196,8.468642,1358.327515,0.958448,48.758537,127.318596,112.834495,893.9378406,1491.134204,4268.787777,0.081658
2026-05-08 12:00:00,175.915131,30.857132,24493.03711,27.353918,63.146053,24.33456,48.773376,8.437852,1356.962646,0.958336,48.877499,127.037632,112.769078,895.4123906,1484.34584,4280.81731,0.081693
2026-05-08 14:00:00,176.092575,30.379881,24436.86133,27.325621,63.010174,24.306755,48.479935,8.486117,1355.212402,0.958437,48.879883,127.212692,113.082401,894.2838418,1494.342194,4280.239078,0.080945
2026-05-08 16:00:00,176.013809,29.714775,24464.8418,27.307581,62.947834,24.308529,48.699429,8.449191,1355.496826,0.958679,48.95483,127.058979,113.065975,895.8992668,1487.174291,4278.63678,0.079958
2026-05-08 18:00:00,176.033066,29.03569,24421.70703,27.167126,62.897278,24.332447,48.545486,8.397859,1351.729858,0.958387,49.027683,127.005383,113.135788,898.9433417,1478.300868,4283.315249,0.080693
2026-05-08 20:00:00,176.096161,28.425888,24371.29297,27.288441,62.809505,24.286554,48.583191,8.477514,1351.043335,0.95844,49.377563,126.718598,113.286656,893.0994984,1492.85767,4276.768923,0.078677
2026-05-08 22:00:00,176.115479,27.992203,24415.19922,27.233871,62.811485,24.330473,48.551662,8.446938,1349.940186,0.958852,49.299793,126.815686,113.303994,896.5012436,1487.636532,4284.972907,0.079207
2026-05-09 00:00:00,176.283005,28.021576,24369.62305,27.296003,62.892986,24.311949,48.608807,8.458015,1351.703613,0.958496,49.426208,126.856797,113.390019,892.7908986,1491.004301,4285.783427,0.081178
2026-05-09 02:00:00,176.120743,28.373692,24384.30078,27.321751,62.933193,24.269766,48.506851,8.45167,1351.5896,0.958608,49.171333,126.94941,113.18755,892.486751,1488.5144,4274.40922,0.079414
2026-05-09 04:00:00,176.002121,29.081182,24404.18164,27.400446,63.04789,24.243977,48.594666,8.480593,1355.269653,0.958827,49.185719,126.816402,112.954231,890.6490661,1492.602355,4266.991373,0.080444
2026-05-09 06:00:00,175.588547,29.722673,24442.38281,27.404463,63.056507,24.324259,48.672577,8.429123,1354.859009,0.958663,49.178719,126.409828,112.53204,891.9124893,1480.05746,4271.061295,0.08116
2026-05-09 08:00:00,175.875504,30.435003,24441.24414,27.47411,63.17086,24.321192,48.531319,8.475155,1355.881958,0.959083,49.251099,126.624405,112.704644,889.6100416,1490.572157,4277.501901,0.081211
2026-05-09 10:00:00,176.099991,30.774521,24317.01758,27.530096,63.173393,24.260073,48.525249,8.511005,1353.559448,0.95878,48.883404,127.216587,112.926598,883.2885137,1498.787904,4272.198637,0.082584
2026-05-09 12:00:00,175.888077,30.845385,24394.56641,27.369293,63.203102,24.264408,48.622746,8.484629,1351.516968,0.958418,49.078186,126.809891,112.684975,891.3115295,1492.345079,4267.820063,0.080263
2026-05-09 14:00:00,175.943542,30.452881,24355.46875,27.343355,63.005352,24.362352,48.587276,8.459004,1353.921387,0.958459,48.790123,127.153419,112.93819,890.7271529,1488.307126,4286.398502,0.080411
2026-05-09 16:00:00,175.829483,29.796467,24465.96094,27.28347,62.749199,24.365339,48.708923,8.455879,1354.722412,0.958172,48.947147,126.882336,113.080284,896.7320117,1486.792833,4284.144959,0.080292
2026-05-09 18:00:00,175.93457,29.129833,24276.41992,27.237108,62.870132,24.323799,48.556343,8.429765,1351.025635,0.958985,48.83186,127.10271,113.064438,891.2994699,1483.08708,4279.397118,0.078563
2026-05-09 20:00:00,175.900558,28.50087,24241.92969,27.15041,62.77734,24.335087,48.40424,8.436943,1346.699219,0.958054,49.205536,126.695022,113.123218,892.8752711,1484.062982,4280.555382,0.081091
2026-05-09 22:00:00,176.164932,28.140963,24239.53125,27.084978,62.82719,24.371387,48.377926,8.431859,1346.198853,0.958634,49.389084,126.775848,113.337742,894.9437304,1485.397867,4293.383734,0.0784
2026-05-10 00:00:00,175.806381,28.259716,24236.29492,27.165115,62.756699,24.286293,48.394615,8.421821,1348.807739,0.958459,49.385605,126.420776,113.049682,892.1845139,1480.609871,4269.68528,0.076293
2026-05-10 02:00:00,176.198639,28.451702,24020.57617,26.546911,62.86816,24.414841,48.189823,8.326809,1335.466553,0.958097,48.975243,127.223396,113.330479,904.8350737,1467.172413,4301.861756,0.077213
2026-05-10 04:00:00,176.308792,29.149612,24186.86328,26.592113,63.046791,24.462379,48.519905,8.379062,1342.137207,0.957288,49.163513,127.145279,113.262001,909.5502595,1477.302299,4312.932491,0.076565
2026-05-10 06:00:00,176.228775,29.923128,24114.09961,26.678188,63.026649,24.489157,48.245743,8.349048,1338.771973,0.957802,48.812504,127.416271,113.202126,903.8882104,1471.342501,4315.694139,0.080865
2026-05-10 08:00:00,176.136124,30.608696,24030.26367,26.664616,63.087776,24.451042,48.260017,8.35004,1337.339478,0.957616,48.989128,127.146996,113.048348,901.2041903,1470.743681,4306.711766,0.07936
2026-05-10 10:00:00,175.858063,30.924467,23910.33398,26.661694,63.154232,24.424131,48.033772,8.360784,1334.101685,0.957879,48.933727,126.924336,112.703831,896.8047561,1470.311279,4295.180368,0.080638
2026-05-10 12:00:00,176.116135,30.958485,24205.06836,26.599834,63.109612,24.466785,48.293713,8.407656,1340.613159,0.957709,48.760044,127.356091,113.006523,909.9706547,1480.723879,4308.99561,0.076358
2026-05-10 14:00:00,175.755981,30.614529,23955.69141,26.562321,62.917698,24.47312,48.256042,8.285735,1334.450073,0.957403,48.515854,127.240127,112.838283,901.867401,1456.267483,4301.297214,0.081961
2026-05-10 16:00:00,175.915237,29.963646,23835.58203,26.396263,62.837471,24.44869,48.041142,8.296424,1327.282471,0.957768,48.694553,127.220684,113.077766,902.9907768,1459.467394,4300.897096,0.079002
2026-05-10 18:00:00,176.321579,29.230101,23956.14258,26.346375,62.740719,24.484074,48.155117,8.328276,1328.567627,0.956861,49.020496,127.301083,113.58086,909.2766112,1468.454775,4317.070588,0.075048
2026-05-10 20:00:00,175.944244,28.608162,23883.03711,26.379293,62.673679,24.464918,48.057339,8.266845,1329.088745,0.957414,49.211185,126.733059,113.270565,905.3706295,1454.503794,4304.461502,0.076596
2026-05-10 22:00:00,175.97818,28.165831,23929.96875,26.34351,62.581753,24.569225,48.172611,8.289305,1329.76416,0.956775,49.31741,126.66077,113.396427,908.3819411,1458.736807,4323.6475,0.076267
2026-05-11 00:00:00,175.665939,27.975679,23969.37109,26.442705,62.677197,24.430927,48.271519,8.272042,1329.142456,0.956834,48.973782,126.692157,112.988742,906.4644141,1453.116025,4291.681732,0.07743
2026-05-11 02:00:00,175.899323,28.583193,23918.37109,26.566374,62.856705,24.461437,48.078247,8.32676,1329.780029,0.956934,49.078087,126.821236,113.042618,900.3250159,1464.671447,4302.750208,0.077784
2026-05-11 04:00:00,176.060883,29.161226,23771.93555,26.551912,62.956089,24.41955,48.019207,8.345502,1327.58667,0.957381,48.916321,127.144562,113.104794,895.3003289,1469.316451,4299.327535,0.077971
2026-05-11 06:00:00,175.530167,29.993256,23950.17578,26.613811,63.022423,24.429485,48.180569,8.302551,1332.745605,0.958122,48.99065,126.539517,112.507744,899.9153027,1457.348164,4288.111582,0.079885
2026-05-11 08:00:00,175.719818,30.672487,23819.62891,26.624363,63.150002,24.462391,47.924534,8.315561,1333.30957,0.958535,48.882275,126.837543,112.569816,894.655354,1461.208865,4298.526894,0.080756
2026-05-11 10:00:00,175.736938,31.074966,23977.49219,26.638596,62.975349,24.498753,48.18853,8.329025,1333.570679,0.957777,48.724781,127.012157,112.761589,900.1034509,1463.71735,4305.335837,0.079518
2026-05-11 12:00:00,176.076492,30.987368,23913.60938,26.608833,62.875481,24.468647,48.15247,8.31708,1330.66333,0.957635,48.733185,127.343307,113.201011,898.7094389,1464.44227,4308.353528,0.078197
2026-05-11 14:00:00,175.968903,30.621809,23834.9043,26.492191,62.939354,24.438486,48.027954,8.300827,1328.87146,0.957344,48.703552,127.265351,113.029549,899.6954724,1460.687421,4300.413572,0.079285
2026-05-11 16:00:00,175.828583,29.921074,23855.98242,26.415785,62.88422,24.498314,48.054806,8.302444,1330.275269,0.957797,48.667461,127.161122,112.944363,903.0957218,1459.806964,4307.503837,0.080513
2026-05-11 18:00:00,175.822662,29.297338,23804.73633,26.316597,62.692322,24.494507,47.884567,8.260502,1324.545166,0.957339,48.847828,126.974834,113.13034,904.5522234,1452.383451,4306.689425,0.076381
2026-05-11 20:00:00,175.949387,28.560831,23668.16602,26.312279,62.635735,24.51849,47.861275,8.285285,1321.799316,0.957229,49.163822,126.785565,113.313652,899.5103015,1457.790817,4314.013286,0.07724
2026-05-11 22:00:00,175.729233,28.270584,23769.44922,26.359657,62.734306,24.496161,47.845703,8.263362,1327.031372,0.957521,49.137516,126.591717,112.994927,901.7359072,1452.114266,4304.691584,0.078639
2026-05-12 00:00:00,176.095795,28.343021,23881.99219,26.414165,62.782337,24.438433,47.997772,8.358134,1331.351318,0.957874,48.941883,127.153912,113.313458,904.1357994,1471.832251,4303.505288,0.075995
2026-05-12 02:00:00,176.074829,28.559574,23816.81055,26.393311,62.806881,24.475809,48.012077,8.274308,1325.404053,0.957054,49.099743,126.975086,113.267948,902.3805519,1456.897366,4309.573884,0.07943
2026-05-12 04:00:00,175.812149,29.260164,23863.13477,26.524441,62.853642,24.418207,48.127293,8.329904,1330.778198,0.957407,49.191925,126.620224,112.958507,899.665888,1464.498323,4293.017447,0.08074
2026-05-12 06:00:00,175.706055,30.040449,23804.25195,26.552967,62.984833,24.422735,48.08923,8.269677,1327.333374,0.957763,49.126141,126.579914,112.721222,896.4818114,1453.032322,4291.222419,0.080946
2026-05-12 08:00:00,175.533356,30.713491,24056.58789,26.57757,62.95665,24.495886,48.3139,8.314551,1336.994507,0.957941,48.720058,126.813298,112.576706,905.1462527,1459.481041,4299.845078,0.081729
2026-05-12 10:00:00,175.930603,31.057688,23824.41406,26.727757,62.961632,24.518154,48.003857,8.416587,1330.344116,0.95782,48.537823,127.39278,112.968971,891.3734909,1480.735226,4313.493618,0.079491
2026-05-12 12:00:00,175.927109,31.156124,23968.91992,26.540949,63.036961,24.429737,48.244228,8.340614,1334.381226,0.957452,48.546768,127.380341,112.890148,903.0920455,1467.340108,4297.853004,0.078834
2026-05-12 14:00:00,175.832657,30.809872,23931.72266,26.527229,62.897675,24.415039,48.089718,8.34246,1330.770508,0.957836,48.670841,127.161816,112.934982,902.1568991,1466.876908,4292.961178,0.079499
2026-05-12 16:00:00,176.092331,29.990004,23912.08008,26.381937,62.836349,24.49514,48.262318,8.342937,1331.376099,0.957555,48.621456,127.470875,113.255982,906.3807589,1469.127224,4313.406301,0.076746
2026-05-12 18:00:00,175.732727,29.412699,23935.77344,26.445366,62.707832,24.52005,48.205669,8.28809,1331.518921,0.956943,48.867916,126.864811,113.024895,905.102748,1456.488657,4308.975253,0.079279
2026-05-12 20:00:00,175.88739,28.725828,23959.13867,26.388922,62.678646,24.455822,48.180862,8.270994,1334.844727,0.957762,48.842491,127.044899,113.208744,907.9241157,1454.763547,4301.470702,0.07803
2026-05-12 22:00:00,175.835297,28.339962,23942.71484,26.378239,62.666428,24.515373,48.108589,8.290424,1330.572876,0.957799,49.243538,126.591759,113.168869,907.6691907,1457.749166,4310.667893,0.077357
2026-05-13 00:00:00,175.922729,28.240238,23902.80078,26.390467,62.684002,24.468769,48.037479,8.279231,1328.231323,0.95755,49.265785,126.656944,113.238727,905.7361805,1456.504912,4304.612618,0.071569
2026-05-13 02:00:00,176.337082,28.675581,23652.25781,25.470055,62.733715,24.624886,47.811699,8.1162,1310.886963,0.956523,49.224575,127.112507,113.603367,928.630025,1431.187025,4342.280542,0.071561
2026-05-13 04:00:00,176.22879,29.356924,23780.21094,25.680424,62.944859,24.63192,47.920609,8.201153,1318.084351,0.956606,49.206573,127.022217,113.283931,926.005386,1445.27927,4340.853457,0.073103
2026-05-13 06:00:00,176.270462,30.084747,23475.74609,25.641375,63.063526,24.65889,47.50333,8.196425,1312.410278,0.956838,49.044159,127.226303,113.206936,915.5416234,1444.787621,4346.633933,0.074718
2026-05-13 08:00:00,176.146683,30.711287,23809.04883,25.761469,63.171371,24.57527,48.017746,8.211324,1321.606567,0.956657,48.900448,127.246235,112.975312,924.2116134,1446.397486,4328.852294,0.073055
2026-05-13 10:00:00,176.250809,31.175173,23771.66211,25.792322,63.137806,24.579302,47.882767,8.22121,1317.504517,0.956947,48.730236,127.520573,113.113003,921.6565344,1448.994913,4332.121862,0.074952
2026-05-13 12:00:00,176.305725,31.192984,23683.80469,25.768044,62.973759,24.534061,48.060234,8.229299,1314.948608,0.957041,48.814465,127.49126,113.331966,919.1153464,1450.872526,4325.495412,0.074686
2026-05-13 14:00:00,176.427322,30.771551,23798.68555,25.680887,62.883121,24.585791,48.068676,8.194359,1319.500854,0.957006,48.6357,127.791622,113.544201,926.7080824,1445.708814,4337.605265,0.072822
2026-05-13 16:00:00,176.486282,30.236647,23868.86523,25.538239,62.988937,24.601151,48.061028,8.165978,1320.924316,0.955752,48.828236,127.658046,113.497345,934.6323853,1441.183096,4341.765673,0.073668
2026-05-13 18:00:00,176.583374,29.365322,23722.7832,25.445217,62.858868,24.566603,47.964306,8.168406,1314.739624,0.95621,48.78606,127.797314,113.724506,932.3081506,1442.404692,4338.053645,0.072883
2026-05-13 20:00:00,176.386673,28.641048,23833.11914,25.475504,62.761978,24.605742,48.065342,8.13834,1317.121826,0.956537,49.248028,127.138645,113.624695,935.5308198,1435.494716,4340.124968,0.070925
2026-05-13 22:00:00,176.599197,28.263605,23870.37109,25.482101,62.733387,24.607046,47.882416,8.13061,1316.10437,0.955924,49.151901,127.447296,113.86581,936.7505095,1435.859197,4345.584564,0.070645
2026-05-14 00:00:00,176.314362,28.345661,23981.44141,25.598175,62.793079,24.622665,48.197266,8.186209,1324.036743,0.956501,49.288506,127.025856,113.521283,936.8418415,1443.346217,4341.32947,0.0738
2026-05-14 02:00:00,176.512924,28.858458,23854.79102,25.627209,62.926651,24.583183,48.185116,8.144263,1317.094482,0.956137,49.136417,127.376507,113.586273,930.838431,1437.567676,4339.249513,0.068525
2026-05-14 04:00:00,176.378418,29.350325,23856.67773,25.759928,63.037025,24.57571,48.15382,8.201524,1325.351318,0.956937,49.218594,127.159824,113.341393,926.1158546,1446.571828,4334.624851,0.07381
2026-05-14 06:00:00,176.549103,30.073973,23967.71094,25.847084,63.170017,24.520844,48.206497,8.258724,1323.687988,0.956709,48.926678,127.622425,113.379086,927.288778,1458.070314,4329.133013,0.072213
2026-05-14 08:00:00,176.651047,30.596027,23979.12695,25.825966,63.246098,24.635836,48.07906,8.290522,1323.660034,0.956652,49.022823,127.628224,113.404949,928.4890622,1464.529391,4351.946223,0.072367
2026-05-14 10:00:00,176.729172,31.153278,24007.58594,25.869757,63.227852,24.53421,48.078259,8.28163,1325.871704,0.956922,49.073448,127.655724,113.50132,928.0174506,1463.605613,4335.910619,0.073021
2026-05-14 12:00:00,176.597687,31.258383,23986.5918,25.83301,63.239586,24.48691,48.162956,8.249221,1330.126099,0.957248,48.77483,127.822857,113.358101,928.5248524,1456.793348,4324.331668,0.074967
2026-05-14 14:00:00,176.766739,30.789818,24053.31641,25.760048,63.062618,24.578318,48.309402,8.24171,1326.968018,0.956952,48.83482,127.931919,113.704121,933.745015,1456.8602,4344.629123,0.070837
2026-05-14 16:00:00,176.727325,30.175167,23966.99414,25.644438,63.045704,24.598902,48.352848,8.175157,1322.068237,0.956481,48.936684,127.790641,113.681621,934.5883946,1444.773628,4347.298148,0.071167
2026-05-14 18:00:00,176.544662,29.362032,23847.51562,25.575626,62.925049,24.629292,47.924183,8.153013,1316.672607,0.955923,49.016418,127.528244,113.619613,932.4313557,1439.370924,4348.170031,0.070441
2026-05-14 20:00:00,176.464859,28.764997,24046.01562,25.54743,62.856594,24.594286,48.249733,8.119839,1322.534912,0.956546,49.224464,127.240395,113.608265,941.2303165,1432.866244,4340.027211,0.070017
2026-05-14 22:00:00,176.60939,28.47093,23925.14258,25.509041,62.830544,24.625717,47.970631,8.173725,1318.799561,0.95673,49.461681,127.147709,113.778846,937.9083509,1443.556586,4349.132858,0.07068
2026-05-15 00:00:00,176.426147,28.418676,23887.43945,25.596016,63.010151,24.67207,48.051952,8.16879,1319.239258,0.956803,49.276588,127.149559,113.415996,933.2483404,1441.188145,4352.798249,0.071845
2026-05-15 02:00:00,176.795639,28.866989,24121.06445,25.700529,63.079628,24.567757,48.274773,8.225342,1327.644043,0.956803,49.289131,127.506508,113.716011,938.5435005,1454.204595,4343.472298,0.07047
2026-05-15 04:00:00,176.829285,29.478289,24041.52734,25.721451,63.004066,24.597965,48.336311,8.233122,1329.157837,0.95773,49.214119,127.615166,113.825219,934.6878348,1455.857077,4349.640563,0.071766
2026-05-15 06:00:00,176.932129,30.218676,23932.82031,25.772179,63.276573,24.603767,48.272789,8.252375,1323.853271,0.956624,49.07515,127.856979,113.655556,928.630067,1460.110278,4353.196877,0.071576
2026-05-15 08:00:00,176.706024,30.838531,24040.25781,25.895603,63.344307,24.538961,48.377079,8.23557,1326.589355,0.956783,48.944973,127.761051,113.361717,928.3528872,1455.27483,4336.182231,0.072007
2026-05-15 10:00:00,176.753754,31.210777,24061.87305,25.903759,63.281807,24.538382,48.345154,8.257086,1326.820923,0.957036,49.003418,127.750336,113.471947,928.8950321,1459.470948,4337.251136,0.07224
2026-05-15 12:00:00,176.716553,31.103209,23980.67773,25.827623,63.301121,24.517012,48.252983,8.213168,1325.92688,0.956898,49.097614,127.618939,113.415432,928.4895375,1451.402738,4332.56185,0.07284
2026-05-15 14:00:00,176.635315,30.897739,23950.6582,25.776653,63.258183,24.611649,48.248806,8.240805,1328.396362,0.956218,48.770844,127.864471,113.377132,929.160904,1455.617187,4347.286374,0.070995
2026-05-15 16:00:00,176.511215,30.195656,24057.04883,25.622074,63.15493,24.618073,48.291351,8.211036,1325.287231,0.956658,48.905781,127.605434,113.356285,938.9188724,1449.339941,4345.365976,0.072929
2026-05-15 18:00:00,176.714142,29.562471,23935.16602,25.561253,63.045429,24.566484,48.030956,8.173187,1319.306396,0.956554,49.079063,127.635079,113.668713,936.3846919,1444.317728,4341.245142,0.070697
2026-05-15 20:00:00,176.897293,28.784695,24052.70898,25.617622,62.932209,24.584761,48.379276,8.257105,1327.545166,0.956624,49.130493,127.7668,113.965084,938.9126354,1460.659523,4348.97767,0.071392
2026-05-15 22:00:00,176.529999,28.443184,24076.71094,25.558046,62.890766,24.638809,48.238132,8.197337,1324.46814,0.957259,49.299568,127.230431,113.639233,942.0403633,1447.075892,4349.488928,0.070782
2026-05-16 00:00:00,176.430511,28.551376,24057.76367,25.654549,62.953327,24.617889,48.345009,8.207375,1329.056152,0.956345,49.415516,127.014995,113.477184,937.7581992,1448.031365,4343.346736,0.070146
2026-05-16 02:00:00,176.645004,28.845039,23964.98828,25.665886,63.036011,24.662165,48.131161,8.1657,1324.820312,0.956109,49.175419,127.469585,113.608993,933.729242,1442.430109,4356.448235,0.071007
2026-05-16 04:00:00,176.571869,29.349186,23968.4082,25.725147,63.160755,24.644539,48.177536,8.193435,1325.873657,0.957063,49.107967,127.463902,113.411114,931.7112242,1446.730131,4351.532312,0.074037
2026-05-16 06:00:00,176.580109,30.417583,24076.18555,25.810947,63.176727,24.583595,48.260162,8.231575,1327.633545,0.957109,48.878323,127.701786,113.403382,932.7897015,1453.532411,4340.973885,0.072655
2026-05-16 08:00:00,176.636017,30.867142,24006.82422,25.840561,63.185127,24.553619,48.341297,8.208158,1326.478394,0.957057,49.15284,127.483177,113.45089,929.036495,1449.856336,4337.053463,0.072722
2026-05-16 10:00:00,176.488113,31.223989,23917.87891,25.881678,63.216057,24.553493,48.125843,8.250469,1325.672485,0.956416,48.946819,127.541294,113.272056,924.1239655,1456.109705,4333.399647,0.074217
2026-05-16 12:00:00,176.601852,31.15419,23915.91992,25.779682,63.199898,24.566822,47.989449,8.245855,1322.688599,0.955899,49.082592,127.51926,113.401954,927.7042254,1456.233264,4338.546263,0.070585
2026-05-16 14:00:00,176.684875,30.850807,23963.82422,25.691248,63.176884,24.637827,48.241261,8.241602,1322.647217,0.957059,48.706982,127.977893,113.507991,932.7621694,1456.166419,4353.131384,0.071985
2026-05-16 16:00:00,176.533066,30.09873,23766.53711,25.672274,63.029972,24.628963,47.948238,8.232774,1313.526367,0.956484,49.107418,127.425648,113.503094,925.7667283,1453.356836,4347.826351,0.071773
2026-05-16 18:00:00,176.56192,29.611305,23870.41016,25.5989,62.859253,24.662811,47.915531,8.220712,1317.291382,0.956234,49.063763,127.498157,113.702667,932.4779641,1451.464694,4354.513263,0.071927
2026-05-16 20:00:00,176.58429,28.959904,23900.89453,25.433867,62.839142,24.644894,48.023212,8.180949,1318.942017,0.956232,49.157448,127.426842,113.745148,939.7271178,1444.627071,4351.901109,0.069733
2026-05-16 22:00:00,176.680984,28.491125,23767.67969,25.462431,62.868347,24.683964,47.915951,8.154078,1315.792114,0.955358,49.342064,127.33892,113.812637,933.4411034,1440.670525,4361.187049,0.07211
2026-05-17 00:00:00,176.622986,28.401075,24016.84766,25.499044,62.750729,24.656387,48.296642,8.169643,1322.321655,0.955973,49.143116,127.47987,113.872257,941.872474,1442.946741,4354.884696,0.070003
2026-05-17 02:00:00,176.516235,28.907314,23722.42188,24.98184,62.951019,24.71006,48.029907,8.082909,1307.190552,0.955358,49.018425,127.49781,113.565216,949.5866547,1426.764665,4361.726758,0.068799
2026-05-17 04:00:00,176.599197,29.534439,23724.38086,25.014992,63.019314,24.752411,47.93821,8.067957,1309.444214,0.955551,49.156097,127.4431,113.579883,948.406494,1424.794728,4371.255906,0.068476
2026-05-17 06:00:00,176.532257,30.159321,23661.67578,25.028469,63.090996,24.757011,47.947224,8.16169,1309.557007,0.955297,48.779568,127.752689,113.441261,945.3904584,1440.801557,4370.411028,0.069571
2026-05-17 08:00:00,176.908447,30.854683,23638.93164,25.13081,63.174198,24.75738,47.756168,8.109834,1310.714966,0.955306,48.748405,128.160042,113.734249,940.6354845,1434.698138,4379.789648,0.069731
2026-05-17 10:00:00,176.727173,31.33853,23642.04297,25.109106,63.307724,24.764364,48.009758,8.108394,1310.032471,0.955869,48.815197,127.911976,113.419449,941.5724705,1432.973549,4376.536041,0.071136
2026-05-17 12:00:00,176.711792,32.992344,23554.9668,25.08551,63.122639,24.752586,47.857155,8.116285,1304.744263,0.956153,48.745712,127.96608,113.589153,938.9869609,1434.243267,4374.073829,0.070179
2026-05-17 14:00:00,176.729446,30.798615,23538.30469,24.924007,62.914898,24.673563,47.742184,8.112018,1302.597656,0.956054,48.777824,127.951622,113.814548,944.4029079,1433.632447,4360.54512,0.070584
2026-05-17 16:00:00,176.643906,30.239113,23630.11719,24.825531,62.919453,24.686543,47.935802,8.084635,1303.255981,0.955417,48.747311,127.896595,113.724453,951.8474021,1428.101505,4360.727381,0.069756
2026-05-17 18:00:00,176.518097,29.473907,23408.96875,24.708353,62.839695,24.682699,47.616207,8.022081,1295.215088,0.95557,48.894833,127.623264,113.678402,947.4111346,1416.042472,4356.943056,0.069088
2026-05-17 20:00:00,176.611542,28.871891,23522.16992,24.709366,62.692505,24.744007,47.588337,7.98085,1301.576294,0.955727,49.085236,127.526306,113.919037,951.9536002,1409.510225,4370.077232,0.068576
2026-05-17 22:00:00,176.879318,28.374245,23480.56641,24.689005,62.693016,24.790403,47.670692,8.032313,1298.301392,0.955726,49.077557,127.801761,114.186302,951.0535725,1420.750045,4384.909576,0.067633
2026-05-18 00:00:00,176.42804,28.468904,23447.34766,24.800512,62.746185,24.746502,47.539547,8.020603,1298.125732,0.956045,49.171787,127.256253,113.681855,945.4380481,1415.059267,4365.976845,0.068052
2026-05-18 02:00:00,176.449921,28.799175,23587.29102,24.811157,62.798538,24.718533,47.797817,8.061836,1304.919434,0.955488,49.302113,127.147808,113.651383,950.6727565,1422.510325,4361.583195,0.067389
2026-05-18 04:00:00,176.426804,29.630732,23412.78125,24.84491,62.853626,24.753592,47.614456,8.047688,1299.134888,0.955629,49.417248,127.009556,113.573178,942.3572575,1419.827873,4367.197124,0.071797
2026-05-18 06:00:00,176.322586,30.189758,23404.54297,24.965307,63.006031,24.648743,47.707935,8.0802,1299.140259,0.956,48.821838,127.500748,113.316555,937.4826822,1424.721759,4346.130107,0.070673
2026-05-18 08:00:00,176.319962,30.85033,23502.42188,24.961748,63.105858,24.70496,47.793633,8.080489,1300.351685,0.955371,48.92065,127.399312,113.214104,941.5375027,1424.751513,4355.977608,0.071411
2026-05-18 10:00:00,176.40181,31.167023,23497.66797,25.01145,62.970047,24.771608,47.758049,8.058066,1304.228027,0.956482,48.453621,127.948189,113.431763,939.4764386,1421.457427,4369.756488,0.072311
2026-05-18 12:00:00,176.169464,31.251255,23534.05078,25.001369,63.015728,24.698761,47.825596,8.098745,1304.285522,0.956387,48.785767,127.383697,113.153736,941.3104851,1426.751566,4351.167487,0.071979
2026-05-18 14:00:00,176.479095,30.920429,23331.48438,24.858007,62.84026,24.728632,47.519485,8.079453,1296.873413,0.955658,48.854397,127.624698,113.638835,938.5903051,1425.854554,4364.086596,0.071808
2026-05-18 16:00:00,176.510651,30.234535,23304.35156,24.832754,62.810623,24.718145,47.649834,8.039536,1296.242798,0.955655,48.609428,127.901223,113.700028,938.4521573,1419.063733,4363.015865,0.068993
2026-05-18 18:00:00,176.354172,29.466366,23411.46289,24.722176,62.680008,24.803823,47.506878,8.004066,1296.907715,0.956245,48.874748,127.479424,113.674164,946.982292,1411.550432,4374.257668,0.071777
2026-05-18 20:00:00,176.427292,28.817543,23490.91602,24.676888,62.699791,24.788013,47.625362,8.05537,1299.153931,0.955213,49.014835,127.412457,113.727501,951.9399697,1421.187115,4373.282008,0.07132
2026-05-18 22:00:00,176.47818,28.428047,23274.76172,24.621885,62.710587,24.726051,47.402889,8.003908,1288.390381,0.95525,49.20462,127.27356,113.767593,945.2875651,1412.515117,4363.608479,0.066857
2026-05-19 00:00:00,176.33548,28.529646,23407.45898,24.678034,62.708759,24.774815,47.559685,7.987721,1295.624146,0.955225,49.161285,127.174195,113.626721,948.5139288,1408.518617,4368.678895,0.073584
2026-05-19 02:00:00,176.160965,28.906452,23740.99219,25.466494,62.845924,24.665998,47.882206,8.155644,1313.117554,0.957036,49.125717,127.035248,113.315041,932.2442339,1436.706117,4345.18601,0.075005
2026-05-19 04:00:00,176.114807,29.544853,23535.83008,25.52832,62.897106,24.689157,47.738686,8.1426,1308.925171,0.955923,48.922726,127.192081,113.217701,921.9498219,1434.032427,4348.12612,0.074634
2026-05-19 06:00:00,176.317703,30.084274,23526.375,25.621168,62.905842,24.600554,47.595943,8.183983,1308.967773,0.956918,48.895008,127.422695,113.411861,918.2397539,1442.981084,4337.513174,0.075179
