date,time,dryer_air_temperature,cooler_air_temperature,air_flow_rate,wet_product_feed_rate,product_inlet_temperature,residence_time,vacuum,steam_pressure,fan_speed,product_density,final_product_temp,final_moisture_h₂o,timestamp,temperature_drop,air_product_delta,air_per_feed,steam_temp_interaction,heating_index
2026-05-15,07:00:00,140.9,19.6,24.96,10.6,47.6,20.61,-1.41,4.89,1302.0,1.03,44.2,0.065,2026-05-15 07:00:00,96.7,93.30000000000001,2.354716981132076,689.001,2903.949
2026-05-15,09:00:00,141.3,19.8,24.22,10.62,48.2,20.88,-1.01,4.81,1268.0,1.035,48.2,0.072,2026-05-15 09:00:00,93.10000000000001,93.10000000000001,2.28060263653484,679.653,2950.344
2026-05-15,11:00:00,141.0,20.9,24.75,10.53,45.9,19.98,-1.16,4.89,1277.0,1.036,45.2,0.089,2026-05-15 11:00:00,95.8,95.1,2.3504273504273505,689.49,2817.18
2026-05-15,13:00:00,141.7,22.6,23.9,10.65,47.5,20.0,-1.28,4.83,1288.0,1.025,42.0,0.093,2026-05-15 13:00:00,99.69999999999999,94.19999999999999,2.244131455399061,684.411,2834.0
2026-05-15,15:00:00,140.8,24.2,23.78,10.65,46.6,20.6,-0.93,4.77,1263.0,1.031,44.2,0.094,2026-05-15 15:00:00,96.60000000000001,94.20000000000002,2.232863849765258,671.616,2900.4800000000005
2026-05-15,17:00:00,142.2,26.2,24.97,10.63,49.1,19.39,-1.39,4.89,1296.0,1.031,44.0,0.091,2026-05-15 17:00:00,98.19999999999999,93.1,2.3490122295390403,695.358,2757.258
2026-05-15,19:00:00,142.0,27.2,24.58,10.72,47.4,20.13,-1.01,4.8,1267.0,1.029,43.0,0.094,2026-05-15 19:00:00,99.0,94.6,2.292910447761194,681.6,2858.46
2026-05-15,21:00:00,140.7,28.6,24.36,10.6,47.8,19.51,-1.15,4.69,1278.0,1.027,40.9,0.091,2026-05-15 21:00:00,99.79999999999998,92.89999999999999,2.29811320754717,659.883,2745.057
2026-05-15,23:00:00,141.0,28.4,24.87,10.67,49.0,19.76,-1.5,4.88,1309.0,1.02,42.6,0.077,2026-05-15 23:00:00,98.4,92.0,2.330834114339269,688.08,2786.1600000000003
2026-05-16,01:00:00,141.1,26.7,25.01,10.91,48.8,19.34,-1.38,4.85,1297.0,1.026,42.7,0.089,2026-05-16 01:00:00,98.39999999999999,92.3,2.2923923006416134,684.3349999999999,2728.874
2026-05-16,03:00:00,139.9,24.0,24.54,10.96,46.9,18.99,-1.14,4.93,1273.0,1.03,40.2,0.105,2026-05-16 03:00:00,99.7,93.0,2.239051094890511,689.707,2656.701
2026-05-16,05:00:00,139.5,21.3,24.06,10.91,46.6,19.01,-1.2,4.8,1271.0,1.03,45.5,0.102,2026-05-16 05:00:00,94.0,92.9,2.2053162236480293,669.6,2651.8950000000004
2026-05-16,07:00:00,140.5,21.0,23.99,10.84,46.4,19.49,-0.9,4.7,1258.0,1.032,44.3,0.109,2026-05-16 07:00:00,96.2,94.1,2.21309963099631,660.35,2738.345
2026-05-16,09:00:00,140.5,21.1,24.27,10.79,45.7,19.77,-0.92,5.05,1258.0,1.031,43.6,0.104,2026-05-16 09:00:00,96.9,94.8,2.2493049119555146,709.525,2777.685
2026-05-16,11:00:00,140.0,22.3,24.88,10.76,45.2,19.39,-1.05,5.03,1274.0,1.013,41.9,0.102,2026-05-16 11:00:00,98.1,94.8,2.312267657992565,704.2,2714.6
2026-05-16,13:00:00,140.0,22.8,23.95,10.71,46.7,19.49,-0.9,4.95,1251.0,1.024,44.7,0.101,2026-05-16 13:00:00,95.3,93.3,2.236227824463118,693.0,2728.6
2026-05-16,15:00:00,138.3,25.5,24.42,10.8,47.4,19.55,-1.04,4.82,1282.0,1.021,39.2,0.097,2026-05-16 15:00:00,99.10000000000001,90.9,2.261111111111111,666.6060000000001,2703.7650000000003
2026-05-16,17:00:00,139.4,27.5,24.24,10.57,48.2,19.26,-1.17,4.8,1278.0,1.022,41.6,0.105,2026-05-16 17:00:00,97.80000000000001,91.2,2.2932828760643327,669.12,2684.8440000000005
2026-05-16,19:00:00,139.6,27.7,24.13,10.65,47.8,19.76,-1.05,5.03,1262.0,1.023,40.6,0.093,2026-05-16 19:00:00,99.0,91.8,2.2657276995305162,702.188,2758.496
2026-05-16,21:00:00,140.1,27.3,24.1,10.57,46.6,19.88,-1.16,4.81,1273.0,1.023,41.0,0.092,2026-05-16 21:00:00,99.1,93.5,2.2800378429517503,673.881,2785.1879999999996
2026-05-16,23:00:00,140.0,26.5,25.19,10.58,47.9,20.51,-1.7,4.79,1317.0,1.022,41.1,0.074,2026-05-16 23:00:00,98.9,92.1,2.380907372400756,670.6,2871.4
2026-05-17,01:00:00,140.6,24.7,23.98,10.4,47.0,19.67,-1.07,5.07,1284.0,1.023,42.4,0.091,2026-05-17 01:00:00,98.19999999999999,93.6,2.3057692307692306,712.842,2765.6020000000003
2026-05-17,03:00:00,140.1,22.4,24.11,10.52,46.1,19.54,-0.76,4.88,1251.0,1.019,43.7,0.098,2026-05-17 03:00:00,96.39999999999999,94.0,2.2918250950570345,683.688,2737.5539999999996
2026-05-17,05:00:00,139.8,20.6,23.15,10.59,45.8,19.9,-0.73,5.12,1246.0,1.038,44.5,0.1,2026-05-17 05:00:00,95.30000000000001,94.00000000000001,2.1860245514636447,715.7760000000001,2782.02
2026-05-17,07:00:00,140.2,19.4,23.95,10.62,45.4,19.92,-1.12,4.76,1270.0,1.035,43.8,0.091,2026-05-17 07:00:00,96.39999999999999,94.79999999999998,2.2551789077212807,667.3519999999999,2792.784
2026-05-17,09:00:00,140.6,19.5,24.57,10.36,46.8,19.76,-1.15,4.95,1293.0,1.034,45.5,0.087,2026-05-17 09:00:00,95.1,93.8,2.371621621621622,695.97,2778.2560000000003
2026-05-17,11:00:00,141.4,21.5,24.84,10.4,45.7,19.81,-1.15,5.15,1274.0,1.031,46.7,0.085,2026-05-17 11:00:00,94.7,95.7,2.3884615384615384,728.21,2801.134
2026-05-17,13:00:00,141.5,21.5,24.61,10.38,46.2,20.2,-1.42,4.91,1303.0,1.023,43.1,0.085,2026-05-17 13:00:00,98.4,95.3,2.3709055876685934,694.765,2858.2999999999997
2026-05-17,15:00:00,139.4,23.5,24.1,10.14,47.5,20.03,-1.1,4.83,1286.0,1.038,43.0,0.083,2026-05-17 15:00:00,96.4,91.9,2.3767258382642997,673.302,2792.1820000000002
2026-05-17,17:00:00,139.8,25.5,24.37,10.1,49.8,20.26,-1.28,4.73,1297.0,1.021,41.7,0.072,2026-05-17 17:00:00,98.10000000000001,90.00000000000001,2.4128712871287132,661.2540000000001,2832.3480000000004
2026-05-17,19:00:00,140.1,26.8,24.58,10.12,49.9,20.46,-0.9,5.01,1271.0,1.031,41.4,0.078,2026-05-17 19:00:00,98.69999999999999,90.19999999999999,2.4288537549407114,701.901,2866.446
2026-05-17,21:00:00,140.2,26.6,23.93,10.16,47.8,20.79,-1.45,4.8,1312.0,1.029,43.1,0.073,2026-05-17 21:00:00,97.1,92.39999999999999,2.3553149606299213,672.9599999999999,2914.758
2026-05-17,23:00:00,140.2,24.5,23.83,10.15,49.8,20.29,-1.16,4.88,1279.0,1.023,43.0,0.071,2026-05-17 23:00:00,97.19999999999999,90.39999999999999,2.347783251231527,684.1759999999999,2844.6579999999994
2026-05-18,01:00:00,139.4,23.1,25.44,10.16,49.5,19.9,-1.38,4.74,1293.0,1.022,42.0,0.073,2026-05-18 01:00:00,97.4,89.9,2.5039370078740157,660.7560000000001,2774.06
2026-05-18,03:00:00,140.9,22.2,24.07,10.3,47.3,19.77,-1.13,5.11,1263.0,1.03,46.8,0.078,2026-05-18 03:00:00,94.10000000000001,93.60000000000001,2.336893203883495,719.999,2785.593
2026-05-18,05:00:00,139.5,19.5,23.65,10.4,45.5,19.94,-1.06,5.08,1270.0,1.027,45.8,0.097,2026-05-18 05:00:00,93.7,94.0,2.2740384615384612,708.66,2781.63
2026-05-18,07:00:00,138.9,19.1,23.57,10.04,47.5,20.38,-0.77,4.85,1253.0,1.018,41.7,0.092,2026-05-18 07:00:00,97.2,91.4,2.3476095617529884,673.665,2830.782
2026-05-18,09:00:00,138.5,18.9,23.29,10.01,48.4,20.86,-0.66,4.71,1239.0,1.027,42.3,0.087,2026-05-18 09:00:00,96.2,90.1,2.3266733266733266,652.335,2889.11
2026-05-18,11:00:00,139.3,20.0,23.81,10.0,49.1,20.55,-0.84,5.02,1250.0,1.026,45.8,0.08,2026-05-18 11:00:00,93.50000000000001,90.20000000000002,2.381,699.286,2862.6150000000002
2026-05-18,13:00:00,138.0,21.1,23.72,9.82,47.4,20.96,-0.74,4.74,1232.0,1.029,42.7,0.089,2026-05-18 13:00:00,95.3,90.6,2.415478615071283,654.12,2892.48
2026-05-18,15:00:00,138.4,23.1,23.24,9.87,50.0,20.93,-0.63,4.66,1232.0,1.028,45.3,0.074,2026-05-18 15:00:00,93.10000000000001,88.4,2.354609929078014,644.9440000000001,2896.712
2026-05-18,17:00:00,137.9,25.9,24.19,10.04,47.5,20.9,-1.17,4.6,1289.0,1.026,42.0,0.088,2026-05-18 17:00:00,95.9,90.4,2.409362549800797,634.34,2882.11
2026-05-18,19:00:00,137.7,27.3,24.37,9.92,49.3,21.68,-1.1,4.7,1277.0,1.025,41.4,0.077,2026-05-18 19:00:00,96.29999999999998,88.39999999999999,2.4566532258064515,647.1899999999999,2985.336
2026-05-18,21:00:00,138.4,28.4,23.24,9.96,49.4,21.42,-0.8,4.6,1249.0,1.02,39.4,0.076,2026-05-18 21:00:00,99.0,89.0,2.333333333333333,636.64,2964.5280000000002
2026-05-18,23:00:00,138.0,28.1,23.45,9.86,50.5,21.33,-1.04,4.66,1265.0,1.024,41.6,0.078,2026-05-18 23:00:00,96.4,87.5,2.378296146044625,643.08,2943.54
2026-05-19,01:00:00,139.1,26.4,22.39,9.8,50.0,21.26,-0.51,4.8,1229.0,1.024,40.3,0.069,2026-05-19 01:00:00,98.8,89.1,2.28469387755102,667.68,2957.266
2026-05-19,03:00:00,138.2,25.4,22.34,9.97,49.2,21.09,-0.76,4.69,1222.0,1.037,43.6,0.089,2026-05-19 03:00:00,94.6,88.99999999999999,2.2407221664994985,648.158,2914.638
2026-05-19,05:00:00,138.3,23.6,23.16,9.88,46.7,21.46,-0.78,4.75,1249.0,1.02,42.9,0.09,2026-05-19 05:00:00,95.4,91.60000000000001,2.3441295546558703,656.9250000000001,2967.9180000000006
2026-05-19,07:00:00,138.0,22.9,21.94,9.91,48.1,21.52,-0.45,4.61,1198.0,1.02,41.2,0.096,2026-05-19 07:00:00,96.8,89.9,2.2139253279515643,636.1800000000001,2969.7599999999998
2026-05-19,09:00:00,138.3,22.4,23.19,9.68,47.5,21.26,-0.78,4.64,1233.0,1.025,44.1,0.085,2026-05-19 09:00:00,94.20000000000002,90.80000000000001,2.3956611570247937,641.712,2940.2580000000003
2026-05-19,11:00:00,139.4,23.3,22.53,9.88,45.8,21.36,-0.57,4.9,1225.0,1.024,46.4,0.087,2026-05-19 11:00:00,93.0,93.60000000000001,2.2803643724696356,683.0600000000001,2977.584
2026-05-19,13:00:00,138.4,24.4,22.04,9.9,45.7,20.59,-0.62,4.62,1234.0,1.016,41.0,0.109,2026-05-19 13:00:00,97.4,92.7,2.226262626262626,639.408,2849.656
2026-05-19,15:00:00,139.0,27.0,23.24,9.84,48.7,21.43,-0.92,4.69,1256.0,1.019,42.6,0.069,2026-05-19 15:00:00,96.4,90.3,2.361788617886179,651.9100000000001,2978.77
2026-05-19,17:00:00,137.8,27.8,23.67,9.86,47.8,21.58,-0.92,4.45,1266.0,1.021,39.7,0.086,2026-05-19 17:00:00,98.10000000000001,90.00000000000001,2.400608519269777,613.21,2973.724
2026-05-19,19:00:00,139.5,29.3,23.04,9.66,47.2,21.4,-0.69,4.77,1242.0,1.021,41.1,0.07,2026-05-19 19:00:00,98.4,92.3,2.3850931677018634,665.415,2985.2999999999997
2026-05-19,21:00:00,138.1,29.0,24.57,9.77,47.9,21.98,-1.12,4.55,1276.0,1.021,38.2,0.077,2026-05-19 21:00:00,99.89999999999999,90.19999999999999,2.5148413510747187,628.3549999999999,3035.438
2026-05-19,23:00:00,139.4,28.6,23.55,9.71,48.2,21.07,-0.91,4.72,1264.0,1.018,41.3,0.068,2026-05-19 23:00:00,98.10000000000001,91.2,2.4253347064881563,657.968,2937.1580000000004
2026-05-20,01:00:00,138.7,27.1,23.42,9.67,47.4,21.45,-0.68,4.57,1235.0,1.019,41.3,0.081,2026-05-20 01:00:00,97.39999999999999,91.29999999999998,2.421923474663909,633.859,2975.115
2026-05-20,03:00:00,139.6,26.0,23.44,9.62,45.9,21.38,-0.58,4.65,1251.0,1.032,44.9,0.078,2026-05-20 03:00:00,94.69999999999999,93.69999999999999,2.436590436590437,649.14,2984.6479999999997
2026-05-20,05:00:00,138.0,24.4,23.9,9.57,48.2,21.37,-1.06,4.64,1273.0,1.024,39.3,0.081,2026-05-20 05:00:00,98.7,89.8,2.4973876698014625,640.3199999999999,2949.06
2026-05-20,07:00:00,137.5,22.1,23.7,9.67,46.8,21.19,-1.07,4.54,1275.0,1.016,41.8,0.1,2026-05-20 07:00:00,95.7,90.7,2.4508790072388833,624.25,2913.625
2026-05-20,09:00:00,138.2,21.9,23.69,9.73,45.7,21.16,-1.09,4.74,1262.0,1.031,44.7,0.088,2026-05-20 09:00:00,93.49999999999999,92.49999999999999,2.434737923946557,655.068,2924.312
2026-05-20,11:00:00,137.4,22.0,22.87,9.83,45.9,21.26,-0.7,4.55,1235.0,1.02,41.5,0.12,2026-05-20 11:00:00,95.9,91.5,2.326551373346897,625.17,2921.1240000000003
2026-05-20,13:00:00,137.5,23.3,24.07,9.85,46.9,21.36,-1.0,4.75,1274.0,1.019,41.5,0.093,2026-05-20 13:00:00,96.0,90.6,2.4436548223350254,653.125,2937.0
2026-05-20,15:00:00,138.1,26.3,24.51,9.94,46.7,20.73,-1.47,4.64,1299.0,1.025,39.7,0.088,2026-05-20 15:00:00,98.39999999999999,91.39999999999999,2.46579476861167,640.7839999999999,2862.813
2026-05-20,17:00:00,137.9,28.4,24.42,9.93,48.5,20.98,-1.61,4.73,1307.0,1.025,38.9,0.082,2026-05-20 17:00:00,99.0,89.4,2.459214501510574,652.267,2893.1420000000003
2026-05-20,19:00:00,137.3,28.8,25.51,10.22,47.5,20.07,-1.62,4.71,1322.0,1.007,36.5,0.09,2026-05-20 19:00:00,100.80000000000001,89.80000000000001,2.496086105675147,646.683,2755.6110000000003
2026-05-20,21:00:00,137.4,28.1,24.88,10.07,48.4,20.71,-1.31,4.75,1304.0,1.025,39.1,0.083,2026-05-20 21:00:00,98.30000000000001,89.0,2.4707050645481625,652.65,2845.554
2026-05-20,23:00:00,137.1,27.0,24.49,10.25,47.4,19.93,-1.35,4.67,1299.0,1.018,38.2,0.099,2026-05-20 23:00:00,98.89999999999999,89.69999999999999,2.3892682926829267,640.257,2732.403
2026-05-21,01:00:00,138.7,24.4,24.39,10.43,46.9,20.33,-1.22,4.88,1283.0,1.024,42.4,0.088,2026-05-21 01:00:00,96.29999999999998,91.79999999999998,2.338446788111218,676.8559999999999,2819.7709999999997
2026-05-21,03:00:00,137.5,21.9,23.41,10.34,48.6,20.78,-0.91,4.85,1243.0,1.023,41.4,0.095,2026-05-21 03:00:00,96.1,88.9,2.2640232108317213,666.875,2857.25
2026-05-21,05:00:00,137.1,20.4,24.13,10.62,47.1,19.63,-1.17,4.85,1286.0,1.03,41.6,0.106,2026-05-21 05:00:00,95.5,90.0,2.2721280602636535,664.935,2691.2729999999997
2026-05-21,07:00:00,138.5,20.1,24.42,10.71,47.3,18.76,-1.14,4.94,1283.0,1.033,42.7,0.086,2026-05-21 07:00:00,95.8,91.2,2.280112044817927,684.19,2598.26
2026-05-21,09:00:00,138.2,20.5,24.39,10.8,45.8,19.22,-1.42,5.0,1292.0,1.029,42.7,0.099,2026-05-21 09:00:00,95.49999999999999,92.39999999999999,2.2583333333333333,691.0,2656.2039999999997
2026-05-21,11:00:00,139.5,20.0,23.36,10.76,46.9,19.86,-0.74,4.91,1250.0,1.032,43.6,0.096,2026-05-21 11:00:00,95.9,92.6,2.171003717472119,684.945,2770.47
2026-05-21,13:00:00,138.3,22.0,23.97,10.71,48.5,19.66,-1.18,4.97,1289.0,1.035,41.3,0.093,2026-05-21 13:00:00,97.00000000000001,89.80000000000001,2.2380952380952377,687.351,2718.978
2026-05-21,15:00:00,138.9,24.2,25.05,10.66,49.0,19.6,-1.49,4.86,1319.0,1.028,42.8,0.083,2026-05-21 15:00:00,96.10000000000001,89.9,2.349906191369606,675.0540000000001,2722.4400000000005
2026-05-21,17:00:00,140.1,26.3,24.75,10.68,47.8,19.83,-1.23,5.27,1290.0,1.025,44.2,0.075,2026-05-21 17:00:00,95.89999999999999,92.3,2.317415730337079,738.3269999999999,2778.1829999999995
2026-05-21,19:00:00,139.2,28.4,24.54,10.8,50.3,19.51,-1.31,5.15,1299.0,1.029,41.5,0.073,2026-05-21 19:00:00,97.69999999999999,88.89999999999999,2.272222222222222,716.88,2715.792
2026-05-21,21:00:00,138.9,27.0,25.57,10.77,50.0,19.8,-1.32,5.05,1296.0,1.029,40.9,0.076,2026-05-21 21:00:00,98.0,88.9,2.3741875580315694,701.445,2750.2200000000003
2026-05-21,23:00:00,140.0,25.6,25.32,10.62,50.4,19.87,-1.44,5.13,1312.0,1.028,43.3,0.062,2026-05-21 23:00:00,96.7,89.6,2.384180790960452,718.1999999999999,2781.8
2026-05-22,01:00:00,139.4,24.3,24.14,10.68,48.4,20.03,-1.01,4.77,1251.0,1.024,39.9,0.072,2026-05-22 01:00:00,99.5,91.0,2.260299625468165,664.938,2792.1820000000002
2026-05-22,03:00:00,138.3,21.2,24.18,10.73,46.3,19.58,-1.08,4.71,1260.0,1.036,42.5,0.105,2026-05-22 03:00:00,95.80000000000001,92.00000000000001,2.253494874184529,651.393,2707.9139999999998
2026-05-22,05:00:00,139.1,20.5,24.08,10.75,47.0,19.78,-0.8,4.97,1239.0,1.027,43.3,0.086,2026-05-22 05:00:00,95.8,92.1,2.2399999999999998,691.3269999999999,2751.398
2026-05-22,07:00:00,138.2,19.7,23.21,10.78,46.6,19.35,-0.74,4.85,1241.0,1.021,41.8,0.113,2026-05-22 07:00:00,96.39999999999999,91.6,2.153061224489796,670.2699999999999,2674.17
2026-05-22,09:00:00,140.3,20.3,22.74,10.69,48.1,19.38,-0.76,4.97,1249.0,1.016,43.8,0.106,2026-05-22 09:00:00,96.50000000000001,92.20000000000002,2.1272217025257247,697.291,2719.014
2026-05-22,11:00:00,139.6,20.9,23.95,10.54,45.4,20.39,-1.04,4.98,1271.0,1.031,43.4,0.094,2026-05-22 11:00:00,96.19999999999999,94.19999999999999,2.272296015180266,695.2080000000001,2846.444
2026-05-22,13:00:00,139.7,23.2,24.61,10.42,47.7,20.04,-1.15,5.03,1287.0,1.035,45.0,0.084,2026-05-22 13:00:00,94.69999999999999,91.99999999999999,2.3618042226487526,702.691,2799.5879999999997
2026-05-22,15:00:00,138.2,26.0,24.04,10.24,49.8,20.48,-0.95,4.73,1269.0,1.021,43.3,0.093,2026-05-22 15:00:00,94.89999999999999,88.39999999999999,2.34765625,653.686,2830.336
2026-05-22,17:00:00,138.9,27.8,24.06,10.3,49.0,20.23,-1.1,4.92,1267.0,1.026,39.8,0.074,2026-05-22 17:00:00,99.10000000000001,89.9,2.335922330097087,683.388,2809.947
2026-05-22,19:00:00,138.8,28.9,25.76,10.32,49.8,20.01,-1.67,4.87,1328.0,1.023,40.2,0.07,2026-05-22 19:00:00,98.60000000000001,89.00000000000001,2.496124031007752,675.956,2777.3880000000004
2026-05-22,21:00:00,138.8,29.0,24.33,10.31,47.6,20.28,-1.21,4.89,1278.0,1.023,39.7,0.079,2026-05-22 21:00:00,99.10000000000001,91.20000000000002,2.3598448108632395,678.732,2814.8640000000005
2026-05-22,23:00:00,138.9,27.3,24.0,10.03,47.0,21.14,-0.96,4.71,1259.0,1.023,42.5,0.073,2026-05-22 23:00:00,96.4,91.9,2.3928215353938187,654.219,2936.346
2026-05-23,01:00:00,139.7,25.3,22.75,9.98,48.7,20.94,-0.58,4.92,1230.0,1.026,43.1,0.084,2026-05-23 01:00:00,96.6,90.99999999999999,2.279559118236473,687.324,2925.3179999999998
2026-05-23,03:00:00,140.1,23.1,24.07,10.21,46.9,19.94,-1.53,4.78,1290.0,1.032,43.8,0.08,2026-05-23 03:00:00,96.3,93.19999999999999,2.3574926542605286,669.678,2793.594
2026-05-23,05:00:00,139.2,21.5,24.77,10.21,46.3,20.51,-0.98,4.99,1279.0,1.026,44.6,0.078,2026-05-23 05:00:00,94.6,92.89999999999999,2.426052889324192,694.608,2854.992
2026-05-23,07:00:00,139.2,21.1,24.98,10.33,45.1,21.13,-1.45,4.7,1312.0,1.024,43.0,0.081,2026-05-23 07:00:00,96.19999999999999,94.1,2.4181994191674736,654.24,2941.296
2026-05-23,09:00:00,138.8,20.3,23.1,10.25,45.7,20.58,-0.75,4.85,1239.0,1.025,45.6,0.099,2026-05-23 09:00:00,93.20000000000002,93.10000000000001,2.253658536585366,673.18,2856.504
2026-05-23,11:00:00,138.1,21.2,24.65,10.49,44.9,19.81,-1.29,4.79,1307.0,1.031,42.4,0.102,2026-05-23 11:00:00,95.69999999999999,93.19999999999999,2.3498570066730218,661.499,2735.7609999999995
2026-05-23,13:00:00,138.9,24.0,24.44,10.52,47.5,21.11,-1.37,4.76,1297.0,1.022,41.6,0.078,2026-05-23 13:00:00,97.30000000000001,91.4,2.32319391634981,661.164,2932.179
2026-05-23,15:00:00,138.5,25.5,24.97,10.59,49.1,20.65,-1.59,4.88,1322.0,1.029,41.8,0.079,2026-05-23 15:00:00,96.7,89.4,2.3578847969782815,675.88,2860.0249999999996
2026-05-23,17:00:00,139.5,26.7,24.26,10.87,47.7,20.11,-1.35,4.82,1296.0,1.024,43.8,0.079,2026-05-23 17:00:00,95.7,91.8,2.2318307267709296,672.39,2805.345
2026-05-23,19:00:00,138.5,27.8,25.71,11.01,47.1,19.88,-1.91,4.57,1363.0,1.016,40.0,0.091,2026-05-23 19:00:00,98.5,91.4,2.335149863760218,632.945,2753.3799999999997
2026-05-23,21:00:00,137.9,28.4,25.84,10.93,45.8,20.51,-1.92,4.5,1350.0,1.024,41.3,0.098,2026-05-23 21:00:00,96.60000000000001,92.10000000000001,2.364135407136322,620.5500000000001,2828.329
2026-05-23,23:00:00,141.3,27.3,25.12,10.81,46.3,20.09,-1.62,4.99,1324.0,1.029,42.1,0.079,2026-05-23 23:00:00,99.20000000000002,95.00000000000001,2.3237742830712302,705.0870000000001,2838.717
2026-05-24,01:00:00,140.1,26.3,25.77,10.74,48.7,20.79,-1.59,4.97,1327.0,1.033,42.1,0.061,2026-05-24 01:00:00,98.0,91.39999999999999,2.399441340782123,696.2969999999999,2912.6789999999996
2026-05-24,03:00:00,140.0,24.7,24.74,10.75,46.3,20.57,-1.26,5.05,1293.0,1.033,44.1,0.085,2026-05-24 03:00:00,95.9,93.7,2.301395348837209,707.0,2879.8
2026-05-24,05:00:00,141.0,23.3,24.53,10.69,46.5,20.55,-1.22,4.81,1285.0,1.03,43.3,0.08,2026-05-24 05:00:00,97.7,94.5,2.29466791393826,678.2099999999999,2897.55
2026-05-24,07:00:00,139.9,22.4,23.96,10.58,47.3,20.63,-1.02,4.64,1276.0,1.02,45.4,0.08,2026-05-24 07:00:00,94.5,92.60000000000001,2.264650283553875,649.136,2886.137
2026-05-24,09:00:00,141.3,23.7,23.81,10.69,48.5,20.4,-0.72,4.77,1258.0,1.033,45.4,0.077,2026-05-24 09:00:00,95.9,92.80000000000001,2.227315247895229,674.001,2882.52
2026-05-24,11:00:00,140.3,24.3,24.93,10.59,47.5,20.92,-1.38,4.81,1303.0,1.021,42.6,0.072,2026-05-24 11:00:00,97.70000000000002,92.80000000000001,2.3541076487252126,674.843,2935.0760000000005
2026-05-24,13:00:00,140.1,24.6,25.33,10.77,47.6,20.05,-1.52,4.73,1313.0,1.026,43.4,0.082,2026-05-24 13:00:00,96.69999999999999,92.5,2.351903435468895,662.673,2809.005
2026-05-24,15:00:00,141.4,27.5,24.39,10.66,48.9,19.88,-1.2,5.04,1285.0,1.035,42.5,0.083,2026-05-24 15:00:00,98.9,92.5,2.2879924953095685,712.6560000000001,2811.032
2026-05-24,17:00:00,141.5,28.8,25.36,10.74,48.9,20.55,-1.39,5.14,1309.0,1.034,43.8,0.071,2026-05-24 17:00:00,97.7,92.6,2.361266294227188,727.31,2907.8250000000003
2026-05-24,19:00:00,141.1,29.7,24.66,10.65,49.4,20.63,-1.38,4.92,1295.0,1.027,45.4,0.065,2026-05-24 19:00:00,95.69999999999999,91.69999999999999,2.315492957746479,694.212,2910.8929999999996
2026-05-24,21:00:00,140.4,30.4,25.16,10.63,50.5,20.56,-1.47,4.87,1306.0,1.026,41.4,0.054,2026-05-24 21:00:00,99.0,89.9,2.3668861712135465,683.748,2886.624
2026-05-24,23:00:00,140.4,28.1,23.81,10.43,49.8,20.73,-1.14,4.68,1267.0,1.032,43.5,0.069,2026-05-24 23:00:00,96.9,90.60000000000001,2.2828379674017256,657.072,2910.492
2026-05-25,01:00:00,141.3,25.4,22.71,10.23,50.8,20.65,-0.8,4.99,1240.0,1.029,44.6,0.068,2026-05-25 01:00:00,96.70000000000002,90.50000000000001,2.219941348973607,705.0870000000001,2917.8450000000003
2026-05-25,03:00:00,140.3,22.3,23.84,10.21,48.6,21.01,-0.97,4.82,1258.0,1.029,44.9,0.068,2026-05-25 03:00:00,95.4,91.70000000000002,2.334965719882468,676.2460000000001,2947.7030000000004
2026-05-25,05:00:00,140.1,20.0,23.36,10.25,48.6,20.63,-0.62,4.8,1229.0,1.025,45.2,0.072,2026-05-25 05:00:00,94.89999999999999,91.5,2.2790243902439022,672.4799999999999,2890.263
2026-05-25,07:00:00,139.4,19.3,23.98,10.19,46.7,20.5,-0.81,4.89,1260.0,1.03,43.5,0.08,2026-05-25 07:00:00,95.9,92.7,2.353287536800785,681.6659999999999,2857.7000000000003
2026-05-25,09:00:00,140.3,19.7,22.96,9.98,48.1,20.73,-0.45,4.73,1218.0,1.033,46.1,0.076,2026-05-25 09:00:00,94.20000000000002,92.20000000000002,2.3006012024048097,663.6190000000001,2908.4190000000003
2026-05-25,11:00:00,140.2,21.0,22.25,9.81,47.5,21.69,-0.45,4.79,1200.0,1.024,44.6,0.071,2026-05-25 11:00:00,95.6,92.69999999999999,2.26809378185525,671.558,3040.938
2026-05-25,13:00:00,139.4,21.8,22.89,9.66,48.6,20.49,-0.75,4.58,1238.0,1.016,42.7,0.08,2026-05-25 13:00:00,96.7,90.80000000000001,2.369565217391304,638.452,2856.306
2026-05-25,15:00:00,141.0,22.5,23.05,9.5,49.0,21.4,-0.46,4.86,1225.0,1.039,47.0,0.043,2026-05-25 15:00:00,94.0,92.0,2.4263157894736844,685.26,3017.3999999999996
2026-05-25,17:00:00,139.3,24.5,23.39,9.57,48.9,20.5,-0.66,4.74,1242.0,1.023,43.0,0.064,2026-05-25 17:00:00,96.30000000000001,90.4,2.444096133751306,660.282,2855.65
2026-05-25,19:00:00,141.4,25.4,23.58,9.75,51.0,20.8,-0.98,4.93,1264.0,1.03,44.5,0.06,2026-05-25 19:00:00,96.9,90.4,2.418461538461538,697.102,2941.1200000000003
2026-05-25,21:00:00,140.3,25.9,23.59,9.78,50.2,20.6,-0.75,4.78,1238.0,1.025,45.5,0.065,2026-05-25 21:00:00,94.80000000000001,90.10000000000001,2.412065439672802,670.6340000000001,2890.1800000000003
